rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1.56441585463683E+018,1,0,1,"""ROBOT""",,1564415854,619518556,'',,1564415852,670516353,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441585599184E+018,1,0,2,"""ROBOT""",,1564415855,977024349,'',,1564415855,961941037,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441585914884E+018,1,0,3,"""ROBOT""",,1564415859,137063529,'',,1564415858,986659761,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5644158606186E+018,1,0,4,"""ROBOT""",,1564415860,606842030,'',,1564415860,558845504,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441586235611E+018,1,0,5,"""ROBOT""",,1564415862,344327606,'',,1564415861,994057011,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441586441436E+018,1,0,6,"""ROBOT""",,1564415864,404284083,'',,1564415863,737263656,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441586441436E+018,1,0,7,"""ROBOT""",,1564415864,404284083,'',,1564415863,737263656,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441586742884E+018,1,0,8,"""ROBOT""",,1564415867,413150483,'',,1564415867,177800994,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,10.21749112650928,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441586892258E+018,1,0,9,"""ROBOT""",,1564415868,915499614,'',,1564415868,818515275,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.21749112650928,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441587164382E+018,1,0,10,"""ROBOT""",,1564415871,633367596,'',,1564415870,297754417,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.21749112650928,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441587164382E+018,1,0,11,"""ROBOT""",,1564415871,633367596,'',,1564415870,297754417,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.21749112650928,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56441587467843E+018,1,0,12,"""ROBOT""",,1564415874,667642838,'',,1564415874,420687805,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,15.4262443259896,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
