rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.54091678377474E+018,1752,0,"""MANAGER""",,1540916783,774638704,"""expert_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy3.pomdpx""",'','',[]
1.54091678494333E+018,1752,0,"""ROBOT""",,1540916784,940925938,'',,1540916784,937789882,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.20875""",[]
1.54091678495316E+018,1752,0,"""HUMAN""",,1540916784,949782134,"""expert_tired_collaborative.POMDPx""",,1540916784,607421598,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54091678495912E+018,1752,1,"""ROBOT""",,1540916784,958135850,'',,1540916784,937789882,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1.54091679051621E+018,1752,1,"""SENSORS""",,1540916790,516017325,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1.54091679285368E+018,1752,1,"""OBSERVATION""",,1540916792,852087932,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1.54091679409258E+018,1752,1,"""HUMAN""",,1540916794,90362047,"""expert_tired_collaborative.POMDPx""",,1540916786,48173534,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54091679409855E+018,1752,2,"""ROBOT""",,1540916794,97450940,'',,1540916794,81769968,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.88""",[]
1.54091679410934E+018,1752,2,"""HUMAN""",,1540916794,105581573,"""expert_tired_collaborative.POMDPx""",,1540916786,48173534,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.5409168044392E+018,1753,0,"""MANAGER""",,1540916804,439081086,"""expert_tired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy3.pomdpx""",'','',[]
1.54091680561517E+018,1753,0,"""ROBOT""",,1540916805,613074037,'',,1540916805,610251299,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.88""",[]
1.54091680562506E+018,1753,0,"""HUMAN""",,1540916805,621806220,"""expert_tired_collaborative.POMDPx""",,1540916805,196112583,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
