rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1599742303466144477,11,1,1,"""ROBOT""",,1599742303,448786799,'',,1599742303,66637669,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742304845671968,11,1,2,"""ROBOT""",,1599742304,828892985,'',,1599742304,812677498,"""planning for grasping""","""MayBeTired""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742306600971946,11,1,3,"""ROBOT""",,1599742306,585585579,'',,1599742306,568447128,"""idle""","""HumanDoingOk""","""MayBeTired""",False,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,0.0,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742308109057411,11,1,4,"""ROBOT""",,1599742308,98550174,'',,1599742308,87110224,"""planning for grasping""","""MayBeTired""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",-3.0,-2.7117623903999997,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742309630465951,11,1,5,"""ROBOT""",,1599742309,615262770,'',,1599742309,600483413,"""idle""","""NotWantHelp""","""MayBeTired""",False,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,-2.7117623903999997,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742309630465951,11,1,6,"""ROBOT""",,1599742309,615262770,'',,1599742309,600483413,"""idle""","""NotWantHelp""","""MayBeTired""",False,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,-2.7117623903999997,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742313137223340,11,2,7,"""ROBOT""",,1599742313,125446595,'',,1599742312,464292006,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,1.9965379520087998,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742314950754710,11,2,8,"""ROBOT""",,1599742314,937975252,'',,1599742314,501834398,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,1.9965379520087998,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742314950754710,11,2,9,"""ROBOT""",,1599742314,937975252,'',,1599742314,501834398,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",0.0,1.9965379520087998,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1599742317960598557,11,3,10,"""ROBOT""",,1599742317,949010691,'',,1599742317,736451914,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""quick_takeOneReasses_reckless.pomdpx""",6,7.420062732808799,"[1.023219120652348e-13, 7.436882776268305e-10, 7.086113475103266e-23, 0.9649134874343872, 0.035086434334516525, 6.735956503689522e-08, 1.4640920447577324e-14, 1.7115648011054865e-16]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
