rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564577162280983891,,1564577162,273931786,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1564577165262355880,,1564577165,255331649,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1564577168313576047,,1564577168,306745259,"[1, 1, 0, 0, 0, 1, 0, 0]",2,34
1564577170604155822,,1564577170,597506587,"[1, 1, 1, 0, 0, 0, 0, 0]",0,6
1564577171400745988,,1564577171,393609473,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577173336786354,,1564577173,330113072,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564577174594040229,,1564577174,587450926,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577175686161313,,1564577175,679566886,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577178750296170,,1564577178,743996313,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577179260011142,,1564577179,255322008,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577179909756126,,1564577179,899942811,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577181768741019,,1564577181,762383067,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577184095178504,,1564577184,88653924,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577184870487667,,1564577184,863480183,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577188727303305,,1564577188,721979047,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577189393629006,,1564577189,389692436,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577190275381817,,1564577190,267683444,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577192062291859,,1564577192,55771395,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564577192293261298,,1564577192,286923424,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577192761445343,,1564577192,754485128,"[0, 0, 0, 0, 0, 1, 0, 0]",2,35
1564577195410715552,,1564577195,405055752,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577196904043608,,1564577196,897770010,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577199866577023,,1564577199,861690703,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577199910710277,,1564577199,906919108,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577202917008163,,1564577202,909960262,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577212258317951,,1564577212,249290411,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577212437307633,,1564577212,429976127,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564577214650539608,,1564577214,644039269,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577217664734243,,1564577217,657817380,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564577217919775406,,1564577217,913305084,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577219113531736,,1564577219,106870950,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564577220337302446,,1564577220,332005906,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577227709296622,,1564577227,702857604,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577229033509277,,1564577229,24894911,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564577237041923688,,1564577237,35087689,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564577239516211032,,1564577239,509554251,"[0, 1, 0, 0, 1, 0, 0, 1]",0,39
1564577240047216843,,1564577240,40863086,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577241688418452,,1564577241,681686581,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564577241844617274,,1564577241,839888957,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564577243738846480,,1564577243,731612403,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564577245810706957,,1564577245,803523667,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577248034359382,,1564577248,27759282,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577251683921325,,1564577251,676793920,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577254737023473,,1564577254,730898571,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577263285771913,,1564577263,279812074,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577263458712192,,1564577263,452223628,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564577266512358556,,1564577266,505304417,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577267696594487,,1564577267,690872289,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577269601110677,,1564577269,592421458,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577276071743782,,1564577276,67827358,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564577276453815586,,1564577276,448728959,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577279477797118,,1564577279,471863806,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577282130238256,,1564577282,123496971,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577283822475028,,1564577283,815998145,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577284852072565,,1564577284,845818661,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577285417319050,,1564577285,412592010,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577285832597092,,1564577285,825691810,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577286702160721,,1564577286,695635176,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564577287358244766,,1564577287,351629554,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564577289347990529,,1564577289,342322826,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577290571655685,,1564577290,563481810,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577291855684063,,1564577291,849034960,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577294313619382,,1564577294,306912656,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564577294888144134,,1564577294,882861108,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564577298310525334,,1564577298,303547072,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564577300037712011,,1564577300,31266041,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564577302521358463,,1564577302,510329408,"[0, 1, 0, 0, 0, 1, 1, 3]",5,99
