task_id,init_secs,init_nsecs,fin_secs,fin_nsecs,time_took,moving_avg_time,task_status,moving_avg_status,who_succeeded,blub
1,1558538901,687634154,,,,,1,1.0,"""HUMAN""",,
2,1558539085,709943655,,,,,0,9.0,"""HUMAN"""
3,1558539530,55830563,,,,,1,7.0,"""HUMAN"""
4,1558539828,107043147,,,,,0,6.0,"""HUMAN"""
5,1558540079,63250298,,,,,0,6.25,"""HUMAN"""
6,1558540414,99201419,,,,,1,6.2,"""ROBOT"""
7,1558540602,662565274,,,,,0,6.166666666666667,"""HUMAN"""
8,1558540864,307182839,,,,,1,6.428571428571429,"""HUMAN"""
9,1558541147,96806296,,,,,1,6.375,"""HUMAN"""
