task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
9,1,"""OBSERVATION""",,1601897077,959822993,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,2,"""OBSERVATION""",,1601897081,62760319,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,3,"""OBSERVATION""",,1601897082,534463660,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,4,"""OBSERVATION""",,1601897083,944482811,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,5,"""OBSERVATION""",,1601897085,493139531,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,6,"""OBSERVATION""",,1601897086,958466917,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,7,"""OBSERVATION""",,1601897089,243501661,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,8,"""OBSERVATION""",,1601897090,665177223,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,9,"""OBSERVATION""",,1601897092,293773071,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,10,"""OBSERVATION""",,1601897093,967054218,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,11,"""OBSERVATION""",,1601897096,442910686,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,12,"""OBSERVATION""",,1601897098,165254575,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,13,"""OBSERVATION""",,1601897099,660776393,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,14,"""OBSERVATION""",,1601897101,468829916,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,15,"""OBSERVATION""",,1601897103,161475492,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,16,"""OBSERVATION""",,1601897104,649101156,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,17,"""OBSERVATION""",,1601897106,123554723,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,18,"""OBSERVATION""",,1601897107,657126332,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,19,"""OBSERVATION""",,1601897110,395048378,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,20,"""OBSERVATION""",,1601897111,797917204,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,21,"""OBSERVATION""",,1601897113,432979854,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,22,"""OBSERVATION""",,1601897116,488572316,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,23,"""OBSERVATION""",,1601897124,566643584,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,24,"""OBSERVATION""",,1601897126,1937578,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
9,25,"""OBSERVATION""",,1601897127,401752494,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,26,"""OBSERVATION""",,1601897129,902973227,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,27,"""OBSERVATION""",,1601897131,680304299,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,28,"""OBSERVATION""",,1601897133,92150223,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,29,"""OBSERVATION""",,1601897134,711234011,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,30,"""OBSERVATION""",,1601897137,695340976,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,31,"""OBSERVATION""",,1601897140,751894484,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,32,"""OBSERVATION""",,1601897143,782785262,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,33,"""OBSERVATION""",,1601897146,791339248,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,34,"""OBSERVATION""",,1601897149,846306095,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,35,"""OBSERVATION""",,1601897163,324648900,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,36,"""OBSERVATION""",,1601897164,804008500,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,37,"""OBSERVATION""",,1601897167,831213557,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,38,"""OBSERVATION""",,1601897175,594979026,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,39,"""OBSERVATION""",,1601897177,83301869,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
9,40,"""OBSERVATION""",,1601897178,522708963,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
9,41,"""OBSERVATION""",,1601897179,906484245,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
9,42,"""OBSERVATION""",,1601897191,315767779,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
