rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564408691377380430,,1564408691,369922936,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1564408692397019840,,1564408692,390854399,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408695424934703,,1564408695,418284057,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408702110529504,,1564408702,104641521,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564408702389857830,,1564408702,382251458,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564408705024542769,,1564408705,20703819,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408708118161887,,1564408708,111002904,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408715387744698,,1564408715,380208725,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564408715474923262,,1564408715,468910615,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408717902408377,,1564408717,895717956,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408719792086977,,1564408719,785727089,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408722021957656,,1564408722,8435486,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564408724879885006,,1564408724,872965209,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564408725249624006,,1564408725,244806595,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564408725427902576,,1564408725,423174322,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564408727401819134,,1564408727,394466734,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408727995370224,,1564408727,988617012,"[0, 0, 0, 0, 0, 1, 0, 0]",0,35
1564408728378998594,,1564408728,372316204,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408729106554183,,1564408729,99677737,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408730099795681,,1564408730,94054909,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408741334447891,,1564408737,77203625,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564408741418453512,,1564408741,413282703,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408741520979473,,1564408741,511374642,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408757196377752,,1564408757,190347842,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408757339732884,,1564408757,332184686,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408760390789224,,1564408760,383592028,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408766353021007,,1564408766,346651016,"[0, 0, 0, 0, 0, 1, 0, 1]",0,39
1564408776025306659,,1564408776,17517336,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408776190811394,,1564408776,184834338,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408783087054905,,1564408783,80003008,"[0, 0, 0, 0, 0, 1, 0, 3]",0,23
1564408792387234701,,1564408792,381536105,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564408800824694594,,1564408800,820065164,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408816396598800,,1564408816,389787848,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408816528334334,,1564408816,521882926,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408819534619971,,1564408819,528804255,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408835041274928,,1564408835,35070704,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408835298981854,,1564408835,291187456,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408843422942830,,1564408843,416862959,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408843568043015,,1564408843,561500279,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408854577236841,,1564408854,570970182,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
