rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564408272193803899,,1564408272,187270569,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408274678708253,,1564408274,672793262,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408277696957028,,1564408277,690630788,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564408279954501336,,1564408279,947934439,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564408282645079766,,1564408282,638471707,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564408283054442557,,1564408283,49686643,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564408283342658248,,1564408283,336576777,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1564408283652532981,,1564408283,646124636,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564408284576170722,,1564408284,569597141,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564408284792401829,,1564408284,785624885,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564408286538099785,,1564408286,531731851,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408288562011082,,1564408288,555776764,"[0, 0, 0, 0, 0, 1, 0, 0]",0,35
1564408293365357726,,1564408293,358009864,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564408296422360949,,1564408296,417408445,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408297741353966,,1564408297,735894874,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408299992826940,,1564408299,985821763,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564408313227472078,,1564408313,220535599,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408313376834433,,1564408313,370352521,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408314898422554,,1564408314,892305232,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408322137448722,,1564408317,354750436,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564408322264320908,,1564408322,257479804,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408325408870001,,1564408325,401240128,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408341215542984,,1564408341,208075784,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408341405874811,,1564408341,399587482,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408344460014941,,1564408344,453241506,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564408346961317433,,1564408346,955955283,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564408347069027146,,1564408347,62242457,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408350428487304,,1564408350,421960310,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408353109324679,,1564408353,102859520,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408355570974659,,1564408355,559050822,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564408355639893845,,1564408355,636033917,"[0, 0, 0, 0, 0, 1, 0, 0]",0,39
1564408356116158628,,1564408356,111038650,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408358268487882,,1564408358,262575340,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564408359821528529,,1564408359,815041439,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408377261136889,,1564408377,254893437,"[0, 0, 0, 0, 0, 1, 0, 0]",0,35
1564408377396781551,,1564408377,389880314,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564408380358764941,,1564408380,353130929,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564408391427309015,,1564408391,420672502,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
