rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1.5645032368869E+018,1,0,1,"""ROBOT""",,1564503234,848050516,'',,1564503233,196535157,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450323823876E+018,1,0,2,"""ROBOT""",,1564503238,227899573,'',,1564503238,216037136,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450323971199E+018,1,0,3,"""ROBOT""",,1564503239,701392498,'',,1564503239,675702038,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450324272478E+018,1,0,4,"""ROBOT""",,1564503242,713533373,'',,1564503242,701715630,"""idle""","""MayBeTired""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450324589281E+018,1,0,5,"""ROBOT""",,1564503245,880780893,'',,1564503245,777161313,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450324966007E+018,1,0,6,"""ROBOT""",,1564503248,632927614,'',,1564503248,621757218,"""planning for grasping""","""HumanDoingOk""","""NeedsHelp""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450325126814E+018,1,0,7,"""ROBOT""",,1564503251,256267122,'',,1564503251,244357417,"""planning for grasping""","""MayBeTired""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450325525482E+018,1,0,8,"""ROBOT""",,1564503255,243736726,'',,1564503255,231125552,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450325729063E+018,1,0,9,"""ROBOT""",,1564503257,280077551,'',,1564503257,267541689,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450326039683E+018,1,0,10,"""ROBOT""",,1564503260,384831295,'',,1564503260,293528709,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450326333284E+018,1,0,11,"""ROBOT""",,1564503263,322265250,'',,1564503263,310387696,"""planning for grasping""","""MayBeTired""","""NeedsHelp""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450327000667E+018,1,0,12,"""ROBOT""",,1564503268,977350074,'',,1564503266,676433137,"""grasp""","""NeedsHelp""","""MayBeTired""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450327827917E+018,1,0,13,"""ROBOT""",,1564503272,441735979,'',,1564503271,390483922,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,2.62071837523159,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450328080184E+018,1,0,14,"""ROBOT""",,1564503280,790117622,'',,1564503279,651423081,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,2.62071837523159,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450328231164E+018,1,0,15,"""ROBOT""",,1564503282,300767011,'',,1564503282,184022441,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,2.62071837523159,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450328375258E+018,1,0,16,"""ROBOT""",,1564503283,740676500,'',,1564503283,667721118,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,2.62071837523159,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450328375258E+018,1,0,17,"""ROBOT""",,1564503283,740676500,'',,1564503283,667721118,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,2.62071837523159,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450328763668E+018,1,0,18,"""ROBOT""",,1564503287,624396257,'',,1564503287,528493478,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,6.963504698786563,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56450329082112E+018,1,0,19,"""ROBOT""",,1564503290,810808958,'',,1564503289,17447717,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,6.963504698786563,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
