rosbagTimestamp,task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward
1.53582545429795E+018,76,3,"""ROBOT""",,1535825454,296996243,'',,1535825453,934251118,"""planning for grasping""","""MayNotBeCapable""","""TaskHuman""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582546905397E+018,76,4,"""ROBOT""",,1535825469,53060128,'',,1535825468,707777446,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582547522565E+018,76,5,"""ROBOT""",,1535825475,224550721,'',,1535825474,950712705,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582548694063E+018,76,6,"""ROBOT""",,1535825486,939705350,'',,1535825486,781172477,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""5.42352"""
1.53582549755282E+018,77,0,"""ROBOT""",,1535825497,550709055,'',,1535825497,547453671,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.42352"""
1.53582549757087E+018,77,1,"""ROBOT""",,1535825497,569832255,'',,1535825497,547453671,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582551217035E+018,77,2,"""ROBOT""",,1535825512,169339527,'',,1535825511,852358317,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.535825516948E+018,77,3,"""ROBOT""",,1535825516,946741047,'',,1535825516,913997014,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582553140695E+018,77,4,"""ROBOT""",,1535825531,405705213,'',,1535825531,32285038,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358255368933E+018,77,5,"""ROBOT""",,1535825536,892258203,'',,1535825536,598589379,"""grasp""","""NeedsHelp""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.535825548826E+018,77,6,"""ROBOT""",,1535825548,825159786,'',,1535825541,359269200,"""planning for grasping""","""MayBeTired""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582555310837E+018,77,7,"""ROBOT""",,1535825553,107194645,'',,1535825553,86202855,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.31505"""
1.53582556478908E+018,78,0,"""ROBOT""",,1535825564,787011317,'',,1535825564,784239052,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.31505"""
1.53582556480623E+018,78,1,"""ROBOT""",,1535825564,805270417,'',,1535825564,784239052,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582557840822E+018,78,2,"""ROBOT""",,1535825578,407224282,'',,1535825578,112366670,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582558323908E+018,78,3,"""ROBOT""",,1535825583,237939969,'',,1535825583,207751201,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582559810293E+018,78,4,"""ROBOT""",,1535825598,101767728,'',,1535825597,836046726,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582560427505E+018,78,5,"""ROBOT""",,1535825604,274171573,'',,1535825604,16371520,"""grasp""","""NeedsHelp""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582561635962E+018,78,6,"""ROBOT""",,1535825616,358644864,'',,1535825608,763613641,"""idle""","""MayBeTired""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.71176"""
1.53582562073811E+018,78,7,"""ROBOT""",,1535825620,737240113,'',,1535825620,397378899,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""3""","""-0.0542352"""
1.53582563266894E+018,79,0,"""ROBOT""",,1535825632,666661422,'',,1535825632,663646000,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""3""","""-0.0542352"""
1.53582563268762E+018,79,1,"""ROBOT""",,1535825632,686478165,'',,1535825632,663646000,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582564695195E+018,79,2,"""ROBOT""",,1535825646,950776235,'',,1535825646,927665938,"""idle""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582565240291E+018,79,3,"""ROBOT""",,1535825652,401737527,'',,1535825652,154579079,"""planning for grasping""","""MayNotBeCapable""","""TaskHuman""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582566694607E+018,79,4,"""ROBOT""",,1535825666,944705696,'',,1535825666,711207001,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582567251556E+018,79,5,"""ROBOT""",,1535825672,514418572,'',,1535825672,131784403,"""planning for grasping""","""NoFocus""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582568538416E+018,79,6,"""ROBOT""",,1535825685,383105214,'',,1535825685,361725215,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.42352"""
1.53582569737324E+018,80,0,"""ROBOT""",,1535825697,371168420,'',,1535825697,368462726,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.42352"""
1.53582569739076E+018,80,1,"""ROBOT""",,1535825697,389807159,'',,1535825697,368462726,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358257018236E+018,80,2,"""ROBOT""",,1535825701,822355278,'',,1535825701,795599178,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582571619089E+018,80,3,"""ROBOT""",,1535825716,189839544,'',,1535825715,800974330,"""planning for grasping""","""MayBeTired""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582572184255E+018,80,4,"""ROBOT""",,1535825721,841509293,'',,1535825721,570913117,"""grasp""","""NeedsHelp""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582573610264E+018,80,5,"""ROBOT""",,1535825736,101759409,'',,1535825735,810451194,"""planning for grasping""","""MayNotBeCapable""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582574905238E+018,80,6,"""ROBOT""",,1535825749,51190063,'',,1535825740,286265413,"""planning for grasping""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358257539887E+018,80,7,"""ROBOT""",,1535825753,987646988,'',,1535825753,963280270,"""idle""","""GlobalFail""","""GlobalFail""",True,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.65753"""
1.53582576497742E+018,81,0,"""ROBOT""",,1535825764,975280178,'',,1535825764,972115328,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.65753"""
1.53582576499309E+018,81,1,"""ROBOT""",,1535825764,992140028,'',,1535825764,972115328,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582577885923E+018,81,2,"""ROBOT""",,1535825778,858127092,'',,1535825778,836083552,"""idle""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582578454458E+018,81,3,"""ROBOT""",,1535825784,543563390,'',,1535825784,255934060,"""planning for grasping""","""MayNotBeCapable""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582578892716E+018,81,4,"""ROBOT""",,1535825788,926036149,'',,1535825788,686707209,"""planning for grasping""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582579338683E+018,81,5,"""ROBOT""",,1535825793,385910554,'',,1535825793,106922523,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582579719715E+018,81,6,"""ROBOT""",,1535825797,196100820,'',,1535825797,171870800,"""idle""","""GlobalSuccess""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582580155757E+018,81,7,"""ROBOT""",,1535825801,556508515,'',,1535825801,359618509,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582580591229E+018,81,8,"""ROBOT""",,1535825805,911352240,'',,1535825805,892717964,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582582275078E+018,82,0,"""ROBOT""",,1535825822,748509447,'',,1535825822,745439366,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582582276723E+018,82,1,"""ROBOT""",,1535825822,766333006,'',,1535825822,745439366,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582582762421E+018,82,2,"""ROBOT""",,1535825827,623112568,'',,1535825827,243527530,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582583224184E+018,82,3,"""ROBOT""",,1535825832,240733767,'',,1535825831,960258273,"""grasp""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582583624865E+018,82,4,"""ROBOT""",,1535825836,247461144,'',,1535825836,218400075,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582584103132E+018,82,5,"""ROBOT""",,1535825841,30228233,'',,1535825840,719909465,"""planning for grasping""","""MayBeTired""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582584524176E+018,82,6,"""ROBOT""",,1535825845,240813080,'',,1535825844,961232826,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""3""","""2.71176"""
1.53582585735144E+018,83,0,"""ROBOT""",,1535825857,349192323,'',,1535825857,346491397,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""3""","""2.71176"""
1.53582585736948E+018,83,1,"""ROBOT""",,1535825857,368461920,'',,1535825857,346491397,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582586227242E+018,83,2,"""ROBOT""",,1535825862,271436873,'',,1535825862,243936245,"""idle""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582586688045E+018,83,3,"""ROBOT""",,1535825866,879559328,'',,1535825866,470221960,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358258808419E+018,83,4,"""ROBOT""",,1535825880,840973128,'',,1535825880,581726163,"""planning for grasping""","""NoNeedHelp""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582588669066E+018,83,5,"""ROBOT""",,1535825886,689698643,'',,1535825886,374863385,"""grasp""","""NeedsHelp""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582589139895E+018,83,6,"""ROBOT""",,1535825891,397805927,'',,1535825891,370631337,"""idle""","""TaskHuman""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582589621606E+018,83,7,"""ROBOT""",,1535825896,215087929,'',,1535825895,851447242,"""planning for grasping""","""MayBeTired""","""MayNotBeCapable""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582590888069E+018,83,8,"""ROBOT""",,1535825908,879623921,'',,1535825900,721620081,"""grasp""","""NeedsHelp""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582592076944E+018,84,0,"""ROBOT""",,1535825920,767172314,'',,1535825920,764560372,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582592078685E+018,84,1,"""ROBOT""",,1535825920,785822026,'',,1535825920,764560372,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582592537558E+018,84,2,"""ROBOT""",,1535825925,374649282,'',,1535825925,20721260,"""planning for grasping""","""NoFocus""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582593006178E+018,84,3,"""ROBOT""",,1535825930,60887883,'',,1535825929,821573299,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358259345201E+018,84,4,"""ROBOT""",,1535825934,519195864,'',,1535825934,495956756,"""idle""","""TaskHuman""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582593896022E+018,84,5,"""ROBOT""",,1535825938,959109555,'',,1535825938,726906531,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358259435314E+018,84,6,"""ROBOT""",,1535825943,530298953,'',,1535825943,314569407,"""planning for grasping""","""MayBeTired""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582594789173E+018,84,7,"""ROBOT""",,1535825947,890752416,'',,1535825947,708206420,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582595216162E+018,84,8,"""ROBOT""",,1535825952,160574343,'',,1535825952,136671046,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582596775386E+018,85,0,"""ROBOT""",,1535825967,751826674,'',,1535825967,749487456,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582597149643E+018,85,1,"""ROBOT""",,1535825971,495517897,'',,1535825971,140519241,"""planning for grasping""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582597583174E+018,85,2,"""ROBOT""",,1535825975,830691814,'',,1535825975,651317810,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582598008159E+018,85,3,"""ROBOT""",,1535825980,80348966,'',,1535825980,47038841,"""idle""","""TaskHuman""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582598435827E+018,85,4,"""ROBOT""",,1535825984,357264596,'',,1535825984,83102440,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358259886992E+018,85,5,"""ROBOT""",,1535825988,698061307,'',,1535825988,494676352,"""planning for grasping""","""MayBeTired""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582599311418E+018,85,6,"""ROBOT""",,1535825993,113280632,'',,1535825992,814373168,"""planning for grasping""","""WarningReceived""","""TaskHuman""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582599791092E+018,85,7,"""ROBOT""",,1535825997,909972159,'',,1535825997,582180798,"""grasp""","""NeedsHelp""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582600978152E+018,86,0,"""ROBOT""",,1535826009,779513978,'',,1535826009,776739416,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582600979902E+018,86,1,"""ROBOT""",,1535826009,797869988,'',,1535826009,776739416,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582601457873E+018,86,2,"""ROBOT""",,1535826014,577507767,'',,1535826014,245178352,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582601939006E+018,86,3,"""ROBOT""",,1535826019,389129855,'',,1535826019,106853327,"""grasp""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582602348186E+018,86,4,"""ROBOT""",,1535826023,480878216,'',,1535826023,446417570,"""idle""","""TaskHuman""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""-3""","""-2.82358"""
1.53582602780669E+018,86,5,"""ROBOT""",,1535826027,805751827,'',,1535826027,470960836,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.82358"""
1.53582603319773E+018,86,6,"""ROBOT""",,1535826033,196765361,'',,1535826032,808815029,"""planning for grasping""","""NoNeedHelp""","""NoNeedHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.82358"""
1.53582603723102E+018,86,7,"""ROBOT""",,1535826037,229640016,'',,1535826037,199775856,"""idle""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.82358"""
1.5358260414399E+018,86,8,"""ROBOT""",,1535826041,438972743,'',,1535826041,177459794,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.82358"""
1.53582604610376E+018,86,9,"""ROBOT""",,1535826046,102584788,'',,1535826046,71276126,"""idle""","""GlobalSuccess""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.82358"""
1.53582605045732E+018,86,10,"""ROBOT""",,1535826050,456239824,'',,1535826050,292818414,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""-2.82358"""
1.53582606324418E+018,86,11,"""ROBOT""",,1535826063,243097864,'',,1535826062,975328523,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""2.07886"""
1.53582607902509E+018,87,0,"""ROBOT""",,1535826079,22977479,'',,1535826079,16775758,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""2.07886"""
1.53582607904349E+018,87,1,"""ROBOT""",,1535826079,41682159,'',,1535826079,16775758,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582608339438E+018,87,2,"""ROBOT""",,1535826083,393326574,'',,1535826083,148143082,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582608790251E+018,87,3,"""ROBOT""",,1535826087,899972634,'',,1535826087,871037210,"""idle""","""TaskHuman""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582609280648E+018,87,4,"""ROBOT""",,1535826092,805243284,'',,1535826092,520256667,"""planning for grasping""","""MayBeTired""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582609722538E+018,87,5,"""ROBOT""",,1535826097,224255545,'',,1535826097,48107358,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582610124294E+018,87,6,"""ROBOT""",,1535826101,241910419,'',,1535826101,217903493,"""idle""","""GlobalSuccess""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582610585681E+018,87,7,"""ROBOT""",,1535826105,855666570,'',,1535826105,611833455,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582611023749E+018,87,8,"""ROBOT""",,1535826110,236525700,'',,1535826110,218527109,"""idle""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582612589073E+018,88,0,"""ROBOT""",,1535826125,888607168,'',,1535826125,886026582,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582612590769E+018,88,1,"""ROBOT""",,1535826125,906714291,'',,1535826125,886026582,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582613598874E+018,88,2,"""ROBOT""",,1535826135,987707031,'',,1535826135,969634875,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582614851711E+018,89,0,"""ROBOT""",,1535826148,514780979,'',,1535826148,511620777,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582614853391E+018,89,1,"""ROBOT""",,1535826148,532992716,'',,1535826148,511620777,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582615352947E+018,89,2,"""ROBOT""",,1535826153,528415748,'',,1535826153,216537257,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582615839691E+018,89,3,"""ROBOT""",,1535826158,395844812,'',,1535826158,69560404,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582616327234E+018,89,4,"""ROBOT""",,1535826163,271396127,'',,1535826162,934756370,"""grasp""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582616745056E+018,89,5,"""ROBOT""",,1535826167,449309195,'',,1535826167,420420747,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582617221388E+018,89,6,"""ROBOT""",,1535826172,212955791,'',,1535826172,24301036,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582617702099E+018,89,7,"""ROBOT""",,1535826177,20067745,'',,1535826176,599230930,"""grasp""","""NeedsHelp""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""5.31505"""
1.53582618797958E+018,90,0,"""ROBOT""",,1535826187,977473058,'',,1535826187,974744031,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.31505"""
1.53582618799508E+018,90,1,"""ROBOT""",,1535826187,994059286,'',,1535826187,974744031,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582619257805E+018,90,2,"""ROBOT""",,1535826192,577111116,'',,1535826192,338889607,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582619713269E+018,90,3,"""ROBOT""",,1535826197,131714219,'',,1535826197,102708551,"""idle""","""TaskHuman""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582620232042E+018,90,4,"""ROBOT""",,1535826202,319552132,'',,1535826201,985122315,"""planning for grasping""","""MayBeTired""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.5358262097736E+018,90,5,"""ROBOT""",,1535826209,772592935,'',,1535826209,378787229,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582621478284E+018,90,6,"""ROBOT""",,1535826214,781834702,'',,1535826214,453959794,"""planning for grasping""","""MayBeTired""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582621955666E+018,90,7,"""ROBOT""",,1535826219,555610940,'',,1535826219,292390400,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582622388033E+018,90,8,"""ROBOT""",,1535826223,879037770,'',,1535826223,857824759,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582623554598E+018,91,0,"""ROBOT""",,1535826235,543647851,'',,1535826235,540960338,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582623556232E+018,91,1,"""ROBOT""",,1535826235,561337558,'',,1535826235,540960338,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582624006678E+018,91,2,"""ROBOT""",,1535826240,65622176,'',,1535826239,783029568,"""planning for grasping""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582624447908E+018,91,3,"""ROBOT""",,1535826244,477987865,'',,1535826244,452671802,"""idle""","""TaskHuman""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582625877323E+018,91,4,"""ROBOT""",,1535826258,772128342,'',,1535826258,480962882,"""planning for grasping""","""MayNotBeCapable""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582626238661E+018,91,5,"""ROBOT""",,1535826262,385586965,'',,1535826262,365737929,"""idle""","""NoNeedHelp""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582626799121E+018,91,6,"""ROBOT""",,1535826267,990152604,'',,1535826267,717804978,"""planning for grasping""","""MayNotBeCapable""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582627244135E+018,91,7,"""ROBOT""",,1535826272,440363058,'',,1535826272,267339168,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582627625974E+018,91,8,"""ROBOT""",,1535826276,258543830,'',,1535826276,237679267,"""idle""","""GlobalSuccess""","""NeedsHelp""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582629295657E+018,91,9,"""ROBOT""",,1535826292,955509573,'',,1535826288,696081641,"""grasp""","""NeedsHelp""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""5.10458"""
1.53582630884809E+018,92,0,"""ROBOT""",,1535826308,845916125,'',,1535826308,842833713,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.10458"""
1.53582630886683E+018,92,1,"""ROBOT""",,1535826308,865663125,'',,1535826308,842833713,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
