task_id,task_init_secs,task_init_nsecs,acted_secs,acted_nsecs,taken_action,belief_state,real_state,robot_model,immediate_reward,total_disc_reward
16,1599743931,164712345,1599743937,299968926,"""planning for grasping""","""NotWantHelp""","""MayBeTired""","""average_takeOneReasses_loyal.pomdpx""",0.0,0.0
16,1599743931,164712345,1599743938,709095399,"""cancel all actions""","""WarningReceived""","""WarningReceived""","""average_takeOneReasses_loyal.pomdpx""",-3.0,-2.8235759999999996
16,1599743931,164712345,1599743938,709095399,"""cancel all actions""","""WarningReceived""","""WarningReceived""","""average_takeOneReasses_loyal.pomdpx""",-3.0,-5.481103142592
16,1599743931,164712345,1599743945,882223094,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",6,-0.8669688070313768
16,1599743931,164712345,1599743948,995634101,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,-0.8669688070313768
16,1599743931,164712345,1599743948,995634101,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,-0.8669688070313768
16,1599743931,164712345,1599743952,95293116,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",6,4.448085478152622
16,1599743931,164712345,1599743953,558340900,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,4.448085478152622
16,1599743931,164712345,1599743955,216506084,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,4.448085478152622
16,1599743931,164712345,1599743956,691725097,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,4.448085478152622
16,1599743931,164712345,1599743956,691725097,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,4.448085478152622
16,1599743931,164712345,1599743959,577206706,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""","""average_takeOneReasses_loyal.pomdpx""",-6,-0.7606677213276978
16,1599743931,164712345,1599743961,368413303,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""","""average_takeOneReasses_loyal.pomdpx""",0.0,-0.7606677213276978
16,1599743931,164712345,1599743962,793452239,"""cancel all actions""","""WarningReceived""","""WarningReceived""","""average_takeOneReasses_loyal.pomdpx""",-3.0,-3.7006677213276977
16,1599743931,164712345,1599743962,793452239,"""cancel all actions""","""WarningReceived""","""WarningReceived""","""average_takeOneReasses_loyal.pomdpx""",-3.0,-6.467772201327698
16,1599743931,164712345,1599743962,793452239,"""cancel all actions""","""WarningReceived""","""WarningReceived""","""average_takeOneReasses_loyal.pomdpx""",6,-1.6633840968289224
16,1599743931,164712345,1599743972,942662664,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,-1.6633840968289224
16,1599743931,164712345,1599743982,589779192,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,-1.6633840968289224
16,1599743931,164712345,1599743984,78706122,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,-1.6633840968289224
16,1599743931,164712345,1599743987,116603353,"""idle""","""HumanDoingOk""","""HumanDoingOk""","""average_takeOneReasses_loyal.pomdpx""",0.0,-1.6633840968289224
16,1599743931,164712345,1599743990,148804053,"""grasp""","""MayNotBeCapable""","""MayNotBeCapable""","""average_takeOneReasses_loyal.pomdpx""",0.0,-1.6633840968289224
