rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565111369017943717,,1565111369,10917881,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111372047501342,,1565111372,40463510,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111388032257860,,1565111388,24766459,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111388119454442,,1565111388,115815896,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111391130472156,,1565111391,123481734,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111397262942589,,1565111397,255975153,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565111407014928894,,1565111407,9640150,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111407203812889,,1565111407,197282388,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565111408960846532,,1565111408,956261445,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565111409963031947,,1565111409,955981125,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1565111410434505902,,1565111410,426545267,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111411507594106,,1565111411,500476997,"[1, 1, 0, 0, 0, 1, 0, 0]",2,34
1565111418988458120,,1565111418,981384523,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1565111419164165660,,1565111419,157379966,"[1, 1, 1, 0, 0, 0, 0, 0]",2,6
1565111422077312639,,1565111422,66061177,"[0, 1, 1, 0, 0, 0, 0, 3]",0,23
1565111434831335259,,1565111434,825146551,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111434985250836,,1565111434,979356019,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111450850083252,,1565111450,842433629,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111450969327150,,1565111450,963106430,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565111452103154352,,1565111452,96386811,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1565111459840397452,,1565111459,833622770,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565111462505626447,,1565111462,498070347,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111469994211386,,1565111463,431088106,"[0, 1, 0, 0, 0, 1, 0, 3]",2,23
1565111474130278273,,1565111474,118810649,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565111474330088423,,1565111474,325253057,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1565111474554621816,,1565111474,549433688,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1565111475386606883,,1565111475,379254034,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111476142520891,,1565111476,134558749,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565111476358115355,,1565111476,353473220,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1565111476582870342,,1565111476,576854091,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1565111478966451324,,1565111478,958625427,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111479562170173,,1565111479,556022338,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565111485091752126,,1565111485,84974731,"[0, 1, 0, 0, 0, 1, 0, 3]",2,23
1565111487428291819,,1565111487,420954074,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111490465235354,,1565111490,458449308,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111506024836960,,1565111506,14597915,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111506184891542,,1565111506,177989150,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565111509163952337,,1565111509,157364952,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565111522680084469,,1565111522,672874687,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
