rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565360941530821858,,1565360941,523460359,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565360946288584772,,1565360946,282444662,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1565360947908312582,,1565360947,901122535,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565360950796932066,,1565360950,791052319,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565360953103135248,,1565360953,96184548,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565360956116695623,,1565360956,110436435,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565360958330244656,,1565360958,322020968,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565360959224066748,,1565360959,216513068,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565360962697930270,,1565360962,683749203,"[0, 1, 0, 0, 0, 1, 0, 3]",2,23
1565360965954972182,,1565360965,947785286,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565360968930932538,,1565360968,923352507,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565360972631185136,,1565360972,624596508,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565360973387844104,,1565360973,382138779,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1565360974589295850,,1565360974,565943438,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565360976965945750,,1565360976,959192763,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565360982629521976,,1565360982,622549397,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565360991533709718,,1565360991,528086739,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565360991728060166,,1565360991,721076619,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565360995503214275,,1565360995,497428149,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565360996448050954,,1565360996,443114450,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565360996851283808,,1565360996,841265667,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565360999730738595,,1565360999,722727389,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1565361002270809296,,1565361002,263872915,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1565361007396669182,,1565361007,390133957,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565361010961766399,,1565361010,955586253,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565361014796770934,,1565361014,789716432,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565361017328823819,,1565361017,321924190,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565361018419494068,,1565361018,411599196,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1565361021447257428,,1565361021,440286997,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1565361030337092524,,1565361030,329777069,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565361031580365501,,1565361031,574359834,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1565361032313001913,,1565361032,306833771,"[1, 1, 0, 0, 0, 1, 0, 0]",0,34
1565361042557222007,,1565361042,551058549,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565361057449553593,,1565361057,442768432,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565361057581365074,,1565361057,574039295,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565361060549223183,,1565361060,542898222,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565361076633368566,,1565361076,627707842,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565361076784619238,,1565361076,777898122,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1565361079844741452,,1565361079,837233553,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1565361093597416631,,1565361093,590813669,"[0, 1, 0, 1, 0, 1, 0, 0]",1,43
