rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564478360324995529,,1564478360,319150787,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478361779707142,,1564478361,773295540,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478363831024074,,1564478363,819378659,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478365209723946,,1564478365,203781493,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564478366619686446,,1564478366,614365810,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478368865850319,,1564478368,860262141,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478370399222234,,1564478370,392373019,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478371786619983,,1564478371,780336633,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564478374023418059,,1564478374,16801150,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478376571114806,,1564478376,564853968,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478377973769815,,1564478377,967230311,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564478379602668353,,1564478379,596148707,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478382658225622,,1564478382,651821725,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478385643296819,,1564478385,637775098,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478388657569740,,1564478388,651158565,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478392225427328,,1564478392,218868830,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478393702486187,,1564478393,695965684,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478395504927689,,1564478395,499458779,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478396871730313,,1564478396,866038801,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564478398534672774,,1564478398,527931051,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478407386216571,,1564478407,379641765,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478408794148123,,1564478408,787241740,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564478414235690849,,1564478414,229076807,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564478417632655246,,1564478417,624920102,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478419161835298,,1564478419,155418615,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478420547895815,,1564478420,542133240,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564478428815843913,,1564478428,809152768,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478447455674756,,1564478447,449181886,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478448922410014,,1564478448,917614659,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478458391280012,,1564478452,787822894,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564478462309240739,,1564478462,302875667,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478463813246043,,1564478463,806968112,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478467352065496,,1564478467,344771507,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1564478469788501434,,1564478469,781988166,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1564478472673315116,,1564478472,666746154,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478475635066138,,1564478475,629373158,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478484205857823,,1564478484,200149169,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564478486440966163,,1564478486,436229216,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564478488166100371,,1564478488,160845082,"[0, 1, 0, 0, 0, 1, 1, 3]",11,99
