rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50703209654057E+018,1,0,HUMAN,,1507032096,539061054,beginner,stubborn,YES,,1507032096,390545392,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.5070321102905E+018,1,1,HUMAN,,1507032110,289323709,beginner,stubborn,YES,,1507032099,359934445,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50703211451348E+018,1,2,HUMAN,,1507032114,511996923,beginner,stubborn,YES,,1507032112,28527410,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50703212505926E+018,2,0,HUMAN,,1507032125,57819355,beginner,stubborn,YES,,1507032124,785381907,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50703213453973E+018,2,1,HUMAN,,1507032134,538626215,beginner,stubborn,YES,,1507032127,592234666,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50703214078985E+018,2,2,HUMAN,,1507032140,788826719,beginner,stubborn,YES,,1507032137,29542167,idle,FailedToGrasp,FailedToGrasp,True,'','','','','',''
1.50703216022745E+018,2,3,HUMAN,,1507032160,225738215,beginner,stubborn,YES,,1507032157,391785113,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50703216932336E+018,3,0,HUMAN,,1507032169,322368096,beginner,thinker,YES,,1507032169,141376658,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50703217965635E+018,3,1,HUMAN,,1507032179,655156237,beginner,thinker,YES,,1507032171,984761956,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50703218468887E+018,3,2,HUMAN,,1507032184,687534499,beginner,thinker,YES,,1507032181,926105667,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50703219307573E+018,4,0,HUMAN,,1507032193,74023202,beginner,stubborn,YES,,1507032192,767647687,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50703220403E+018,4,1,HUMAN,,1507032204,28700939,beginner,stubborn,YES,,1507032196,86257522,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50703220915748E+018,4,2,HUMAN,,1507032209,156095778,beginner,stubborn,YES,,1507032206,23671373,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
