rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1600859223915053100,15,1,1,"""ROBOT""",,1600859223,894081900,'',,1600859222,159485931,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,0.0,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859225280548824,15,1,2,"""ROBOT""",,1600859225,265403456,'',,1600859225,249896017,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,0.0,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859228366015951,15,1,3,"""ROBOT""",,1600859228,354780517,'',,1600859228,343051758,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,0.0,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859231539484640,15,1,4,"""ROBOT""",,1600859231,526107443,'',,1600859231,510894426,"""planning for grasping""","""NotWantHelp""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,0.0,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859234678473963,15,1,5,"""ROBOT""",,1600859234,666654866,'',,1600859232,900288582,"""cancel all actions""","""WarningReceived""","""WarningReceived""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",-3.0,-2.4021940522493876,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859234678473963,15,1,6,"""ROBOT""",,1600859234,666654866,'',,1600859232,900288582,"""cancel all actions""","""WarningReceived""","""WarningReceived""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",-3.0,-4.663119876674093,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859240140329215,15,1,7,"""ROBOT""",,1600859240,128084120,'',,1600859238,197922791,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,-4.663119876674093,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859240140329215,15,1,8,"""ROBOT""",,1600859240,128084120,'',,1600859238,197922791,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,-4.663119876674093,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859243159047053,15,2,9,"""ROBOT""",,1600859243,150984656,'',,1600859242,933905214,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",-6,-8.433203569586817,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
1600859245323139413,15,2,10,"""ROBOT""",,1600859245,308912602,'',,1600859244,526752704,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'',[],'',[],0,0,"""average_takeOneReasses_loyal.pomdpx""",0.0,-8.433203569586817,"[5.601089383966418e-11, 0.9977076649665833, 1.4185608279149164e-06, 1.935943267673823e-13, 6.0977257817285135e-05, 2.944177193385901e-30, 2.428872357995715e-05, 0.002205672673881054]",,0,0,'','',0.0,0,0,0.0,'',0.0,'',0,0,0,0.0
