rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565188723048098113,,1565188723,41855568,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188724542885522,,1565188724,531199522,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188725931356591,,1565188725,925144893,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188727515129544,,1565188727,507965525,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188729055726815,,1565188729,46916002,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188730470502272,,1565188730,463778174,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188731906341774,,1565188731,900399147,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188733590151385,,1565188733,584453737,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188734988237882,,1565188734,980868019,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188737468304559,,1565188737,461242941,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188738944757378,,1565188738,932223769,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188740377407044,,1565188740,370000692,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188741957830334,,1565188741,949643521,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188747828084508,,1565188747,819644661,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188750353813328,,1565188750,346021415,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188752387498313,,1565188752,379944904,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188753779877510,,1565188753,773859971,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188755406836600,,1565188755,399898791,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188758460608664,,1565188758,453280487,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188760953991334,,1565188760,945721346,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188762436835097,,1565188762,429451857,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188770473499310,,1565188763,826584945,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188773001229012,,1565188772,994524539,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188775315506964,,1565188775,309868344,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188776755198539,,1565188776,748263981,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188778651323084,,1565188778,644008947,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188781779710733,,1565188781,773495174,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188785779677515,,1565188785,772272777,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188789501517775,,1565188789,494273967,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188793011777412,,1565188793,5334106,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188806716410393,,1565188806,708542651,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188808229922293,,1565188808,222477684,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188811263780670,,1565188811,256814215,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188825364305935,,1565188825,357129673,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188838371965678,,1565188838,365092594,"[0, 1, 0, 1, 0, 1, 0, 0]",10,43
