rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564576981067224864,,1564576981,60068958,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564576984254870435,,1564576984,248364272,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564576985687274719,,1564576985,680774949,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564576987159293362,,1564576987,153720211,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564576988530483336,,1564576988,521548431,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564576989938635361,,1564576989,933483467,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564576991643527894,,1564576991,637610538,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564576993327839051,,1564576993,321818870,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1564576994770604305,,1564576994,761126108,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564576996215730293,,1564576996,209465646,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564576997919140201,,1564576997,912500309,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564576999307879060,,1564576999,302662668,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564577000966296300,,1564577000,958912401,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577003637824112,,1564577003,631142101,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577005820052399,,1564577005,814120159,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577007439416596,,1564577007,429170232,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564577008903955828,,1564577008,896912152,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577012779373261,,1564577012,771633353,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577015846389276,,1564577015,840351780,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577019813014418,,1564577019,806553180,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577028058557014,,1564577028,53227464,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577029432147271,,1564577029,426719846,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1564577030843357313,,1564577030,836715391,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577032306674969,,1564577032,299745974,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577035314841654,,1564577035,308930101,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577036711946381,,1564577036,706565450,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564577038389708709,,1564577038,382716239,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577040128078164,,1564577040,121381903,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577042235955195,,1564577042,229685758,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577044803827039,,1564577044,797982716,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564577046233012837,,1564577046,226000401,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577048000418419,,1564577047,993834615,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577050887243813,,1564577050,880447348,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577052292634982,,1564577052,286713269,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564577054069171346,,1564577054,61204050,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577057132827087,,1564577057,126781061,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577060139373708,,1564577060,132625701,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577061590807940,,1564577061,584221310,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577064331504649,,1564577064,324513129,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577065744201400,,1564577065,733544108,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564577067368078881,,1564577067,361288516,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577070517999106,,1564577070,511279630,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564577071942826289,,1564577071,937181633,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564577079065212159,,1564577073,311967043,"[0, 1, 0, 0, 0, 1, 1, 3]",11,99
