task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
13,1,"""OBSERVATION""",,1600858718,248787878,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,2,"""OBSERVATION""",,1600858721,553153248,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,3,"""OBSERVATION""",,1600858724,587218315,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,4,"""OBSERVATION""",,1600858727,561927434,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,5,"""OBSERVATION""",,1600858730,214105720,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,6,"""OBSERVATION""",,1600858732,357293986,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,7,"""OBSERVATION""",,1600858733,821487097,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,8,"""OBSERVATION""",,1600858736,619445050,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
13,9,"""OBSERVATION""",,1600858738,79839767,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,10,"""OBSERVATION""",,1600858740,186186604,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,11,"""OBSERVATION""",,1600858741,683605341,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,12,"""OBSERVATION""",,1600858743,121869615,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,13,"""OBSERVATION""",,1600858745,15121456,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,14,"""OBSERVATION""",,1600858746,680604475,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,15,"""OBSERVATION""",,1600858748,212250176,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,16,"""OBSERVATION""",,1600858750,694253360,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,17,"""OBSERVATION""",,1600858752,179876820,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,18,"""OBSERVATION""",,1600858754,544552817,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,19,"""OBSERVATION""",,1600858755,983960216,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,20,"""OBSERVATION""",,1600858757,457980158,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,21,"""OBSERVATION""",,1600858765,446131787,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,22,"""OBSERVATION""",,1600858766,853890944,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,23,"""OBSERVATION""",,1600858768,309038147,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,24,"""OBSERVATION""",,1600858779,669582248,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,25,"""OBSERVATION""",,1600858796,648607929,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,26,"""OBSERVATION""",,1600858798,144968343,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,27,"""OBSERVATION""",,1600858816,285465340,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,28,"""OBSERVATION""",,1600858817,898652584,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,29,"""OBSERVATION""",,1600858819,304081530,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,30,"""OBSERVATION""",,1600858820,826130543,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,31,"""OBSERVATION""",,1600858822,662213210,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,32,"""OBSERVATION""",,1600858825,203556665,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,33,"""OBSERVATION""",,1600858826,602815738,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,34,"""OBSERVATION""",,1600858828,207357165,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,35,"""OBSERVATION""",,1600858830,862299777,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,36,"""OBSERVATION""",,1600858833,806598764,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,37,"""OBSERVATION""",,1600858835,821400982,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
