task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
13,1,"""OBSERVATION""",,1599818023,135379893,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,2,"""OBSERVATION""",,1599818024,599114021,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,3,"""OBSERVATION""",,1599818026,855487089,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
13,4,"""OBSERVATION""",,1599818028,265558286,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,5,"""OBSERVATION""",,1599818029,743437401,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,6,"""OBSERVATION""",,1599818031,244375079,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,7,"""OBSERVATION""",,1599818032,643624233,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,8,"""OBSERVATION""",,1599818034,272395809,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,9,"""OBSERVATION""",,1599818035,739886776,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,10,"""OBSERVATION""",,1599818037,263056327,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,11,"""OBSERVATION""",,1599818038,675701063,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,12,"""OBSERVATION""",,1599818040,300036106,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,13,"""OBSERVATION""",,1599818041,822904504,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,14,"""OBSERVATION""",,1599818043,502861771,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,15,"""OBSERVATION""",,1599818044,916066143,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,16,"""OBSERVATION""",,1599818046,538293762,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,17,"""OBSERVATION""",,1599818048,586092727,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,18,"""OBSERVATION""",,1599818050,94095607,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,19,"""OBSERVATION""",,1599818051,481818420,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,20,"""OBSERVATION""",,1599818053,111814271,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,21,"""OBSERVATION""",,1599818054,598712099,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,22,"""OBSERVATION""",,1599818056,84074509,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,23,"""OBSERVATION""",,1599818057,953706612,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,24,"""OBSERVATION""",,1599818060,90603860,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,25,"""OBSERVATION""",,1599818061,580983066,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,26,"""OBSERVATION""",,1599818063,96463433,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,27,"""OBSERVATION""",,1599818070,223934896,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,28,"""OBSERVATION""",,1599818071,628592367,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
13,29,"""OBSERVATION""",,1599818073,84087517,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,30,"""OBSERVATION""",,1599818082,345872462,'',"[True, False, False, False, True, False]",1,0,0,0,1,0
13,31,"""OBSERVATION""",,1599818086,52326025,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,32,"""OBSERVATION""",,1599818095,820450070,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
13,33,"""OBSERVATION""",,1599818097,302049081,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,34,"""OBSERVATION""",,1599818099,691276279,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
13,35,"""OBSERVATION""",,1599818101,196913229,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,36,"""OBSERVATION""",,1599818104,147461706,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,37,"""OBSERVATION""",,1599818107,208835807,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,38,"""OBSERVATION""",,1599818121,270553142,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,39,"""OBSERVATION""",,1599818122,797628560,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,40,"""OBSERVATION""",,1599818126,791154461,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
13,41,"""OBSERVATION""",,1599818128,304488338,'',"[False, False, False, False, False, True]",0,0,0,0,0,1
13,42,"""OBSERVATION""",,1599818131,301298040,'',"[False, False, False, False, False, True]",0,0,0,0,0,1
13,43,"""OBSERVATION""",,1599818140,480350424,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
