rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564406193839320521,,1564406193,832194377,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406195266446537,,1564406195,260119054,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406198350855698,,1564406198,345228318,"[1, 1, 0, 0, 0, 1, 0, 0]",8,34
1564406199822866666,,1564406199,816833475,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406201320875696,,1564406201,314669169,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406202766319654,,1564406202,759101795,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564406204211881003,,1564406204,204515652,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406206063296571,,1564406206,56580701,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406207552250860,,1564406207,545536565,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406208945820676,,1564406208,940313849,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564406211059586234,,1564406211,52914348,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406214875851898,,1564406214,868976078,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406216328937178,,1564406216,322295890,"[0, 0, 0, 0, 0, 1, 0, 0]",9,35
1564406217727426296,,1564406217,722084538,"[0, 0, 0, 0, 0, 1, 0, 1]",12,39
1564406219154614839,,1564406219,147997658,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406220858245675,,1564406220,851517197,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406223839792176,,1564406223,833928191,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406225811836796,,1564406225,805185054,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406227945776166,,1564406227,939521865,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406229345609968,,1564406229,340487590,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564406233290311860,,1564406233,283574817,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406241583376022,,1564406241,576429527,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406243066128335,,1564406243,59143307,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406244493041687,,1564406244,487162879,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406245859332601,,1564406245,852827683,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564406247602595462,,1564406247,594136081,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406250992808667,,1564406250,985814586,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406253108845577,,1564406253,103242135,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406255141857018,,1564406255,131461867,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564406256680168074,,1564406256,672611630,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406259696610956,,1564406259,690230866,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406263135617202,,1564406263,129053879,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406266103837059,,1564406266,96219774,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406267639660876,,1564406267,632616574,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406269045516611,,1564406269,36670048,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1564406270641710289,,1564406270,634815850,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406272640376941,,1564406272,634186031,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406274197641187,,1564406274,191565554,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406276602403518,,1564406276,595707171,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564406278070839244,,1564406278,64886563,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406280188716622,,1564406280,182305849,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406283373878630,,1564406283,367110001,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564406284762629442,,1564406284,757047759,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1564406292615960409,,1564406292,609359251,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406294115897000,,1564406294,109391005,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564406295551990244,,1564406295,545349654,"[0, 1, 0, 0, 0, 1, 1, 1]",11,99
