rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.54122989612537E+018,4334,0,"""MANAGER""",,1541229896,125201072,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy8.pomdpx""",'','',[]
1.54122989735386E+018,4334,0,"""ROBOT""",,1541229897,350643061,'',,1541229897,348005080,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy8.pomdpx""",'','',[]
1.54122989737707E+018,4334,0,"""HUMAN""",,1541229897,372706151,"""expert_tired_noncollaborative.POMDPx""",,1541229896,988376975,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.541229897386E+018,4334,1,"""ROBOT""",,1541229897,384891688,'',,1541229897,348005080,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy8.pomdpx""","""0""","""0""",[]
1.54122990339528E+018,4334,1,"""SENSORS""",,1541229903,395098126,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1.541229906279E+018,4334,1,"""OBSERVATION""",,1541229906,277585111,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1.54122990754927E+018,4334,1,"""HUMAN""",,1541229907,546698271,"""expert_tired_noncollaborative.POMDPx""",,1541229898,436701395,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54122990755544E+018,4334,2,"""ROBOT""",,1541229907,554296431,'',,1541229907,536402797,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""policy8.pomdpx""","""6""","""5.88""",[]
1.54122990756383E+018,4334,2,"""HUMAN""",,1541229907,560640610,"""expert_tired_noncollaborative.POMDPx""",,1541229898,436701395,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.54122991907922E+018,4335,0,"""MANAGER""",,1541229919,79125856,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy8.pomdpx""",'','',[]
1.54122992026604E+018,4335,0,"""ROBOT""",,1541229920,263953320,'',,1541229920,261721169,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy8.pomdpx""","""6""","""5.88""",[]
