rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1.56457698423137E+018,1,0,1,"""ROBOT""",,1564576984,214020814,'',,1564576982,360296407,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457698559518E+018,1,0,2,"""ROBOT""",,1564576985,584773959,'',,1564576985,571836399,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457698704295E+018,1,0,3,"""ROBOT""",,1564576987,32728612,'',,1564576987,21600812,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457698850055E+018,1,0,4,"""ROBOT""",,1564576988,490844700,'',,1564576988,479976842,"""planning for grasping""","""MayBeTired""","""HumanDoingOk""",False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457698992086E+018,1,0,5,"""ROBOT""",,1564576989,911668417,'',,1564576989,868653996,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457699162346E+018,1,0,6,"""ROBOT""",,1564576991,612736007,'',,1564576991,276563024,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457699162346E+018,1,0,7,"""ROBOT""",,1564576991,612736007,'',,1564576991,276563024,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.90243684132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457699474754E+018,1,0,8,"""ROBOT""",,1564576994,736740813,'',,1564576994,697497654,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,10.43664580132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457699619343E+018,1,0,9,"""ROBOT""",,1564576996,181573093,'',,1564576996,108959557,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.43664580132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56457699789736E+018,1,0,10,"""ROBOT""",,1564576997,886713869,'',,1564576997,577175890,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,10.43664580132528,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
