task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
15,1,"""OBSERVATION""",,1584633772,418030741,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,2,"""OBSERVATION""",,1584633774,745491229,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,3,"""OBSERVATION""",,1584633776,130379017,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,4,"""OBSERVATION""",,1584633777,762852665,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,5,"""OBSERVATION""",,1584633779,411761871,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,6,"""OBSERVATION""",,1584633781,93658394,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,7,"""OBSERVATION""",,1584633782,476008817,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,8,"""OBSERVATION""",,1584633784,124191306,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,9,"""OBSERVATION""",,1584633785,742803290,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,10,"""OBSERVATION""",,1584633787,641065249,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,11,"""OBSERVATION""",,1584633789,47589697,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,12,"""OBSERVATION""",,1584633790,697036527,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,13,"""OBSERVATION""",,1584633792,836003428,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,14,"""OBSERVATION""",,1584633794,371462914,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,15,"""OBSERVATION""",,1584633795,784677158,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,16,"""OBSERVATION""",,1584633797,352471244,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,17,"""OBSERVATION""",,1584633798,874079150,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,18,"""OBSERVATION""",,1584633800,604246962,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,19,"""OBSERVATION""",,1584633802,6685152,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,20,"""OBSERVATION""",,1584633803,636509222,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,21,"""OBSERVATION""",,1584633809,231600085,'',"[True, False, False, False, True, False]",1,0,0,0,1,0
15,22,"""OBSERVATION""",,1584633812,290559735,'',"[True, False, False, False, True, False]",1,0,0,0,1,0
15,23,"""OBSERVATION""",,1584633813,730775490,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,24,"""OBSERVATION""",,1584633821,852422454,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
15,25,"""OBSERVATION""",,1584633824,46199095,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,26,"""OBSERVATION""",,1584633825,550603026,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,27,"""OBSERVATION""",,1584633827,414378155,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,28,"""OBSERVATION""",,1584633828,744796610,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,29,"""OBSERVATION""",,1584633830,533940855,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,30,"""OBSERVATION""",,1584633834,65221897,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,31,"""OBSERVATION""",,1584633836,384256423,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,32,"""OBSERVATION""",,1584633837,805875282,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,33,"""OBSERVATION""",,1584633839,354582215,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,34,"""OBSERVATION""",,1584633840,889243450,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,35,"""OBSERVATION""",,1584633843,624873934,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,36,"""OBSERVATION""",,1584633845,17973429,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
15,37,"""OBSERVATION""",,1584633846,630687988,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,38,"""OBSERVATION""",,1584633848,122473172,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
15,39,"""OBSERVATION""",,1584633851,109162223,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
15,40,"""OBSERVATION""",,1584633853,134822448,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
