rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565362194418828958,,1565362194,411347077,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362196464517991,,1565362196,457255376,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362197906787823,,1565362197,899545655,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362200607578434,,1565362199,593024473,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362202074847600,,1565362202,68134276,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362203546624150,,1565362203,539383805,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362205195291544,,1565362205,187685940,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362206586153808,,1565362206,580158375,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362208175838688,,1565362208,168547116,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362209635692252,,1565362209,628585557,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362211175545261,,1565362211,168336219,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362213506500107,,1565362213,499497886,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362215002444742,,1565362214,995521208,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362218125296921,,1565362218,117825494,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362219533534988,,1565362219,524275376,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362221172054325,,1565362221,164932725,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362224156944525,,1565362224,149662872,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362227181166597,,1565362227,173905558,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362230433294486,,1565362230,426409287,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362231911658467,,1565362231,904031126,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362233448109638,,1565362233,440956904,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362240854175225,,1565362234,845100813,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362242643608502,,1565362242,637627572,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362244821939876,,1565362244,814567787,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362246245820038,,1565362246,239742218,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362248847604517,,1565362248,840933256,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362251943208739,,1565362251,937235895,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362254879602505,,1565362254,874184220,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362256418656616,,1565362256,410219194,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362258781528691,,1565362258,774282982,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565362260245044999,,1565362260,238916674,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362261752550231,,1565362261,745958913,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362266054947305,,1565362266,47761709,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362267592527302,,1565362267,585583585,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565362270629015591,,1565362270,621456068,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565362272090282720,,1565362272,83818235,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362275405415509,,1565362275,397474776,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362277838099860,,1565362277,831062264,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565362280342053485,,1565362280,335109212,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362281882359801,,1565362281,875026651,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362291916643865,,1565362291,909812364,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362293317441394,,1565362293,310408667,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565362295792383149,,1565362295,786345097,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362297597349351,,1565362297,590583725,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362299467682971,,1565362299,460563514,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565362300970541119,,1565362300,961979549,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565362302384698918,,1565362302,376692935,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
