task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1564421268,799735257,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,2,"""OBSERVATION""",,1564421271,911079599,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,3,"""OBSERVATION""",,1564421273,344851489,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,4,"""OBSERVATION""",,1564421274,735076121,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,5,"""OBSERVATION""",,1564421276,412392374,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,6,"""OBSERVATION""",,1564421278,28713340,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,7,"""OBSERVATION""",,1564421281,401686952,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,8,"""OBSERVATION""",,1564421282,795119154,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,9,"""OBSERVATION""",,1564421284,211089209,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,10,"""OBSERVATION""",,1564421285,580039171,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,11,"""OBSERVATION""",,1564421286,986005843,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,12,"""OBSERVATION""",,1564421288,477514998,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,13,"""OBSERVATION""",,1564421289,916978797,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,14,"""OBSERVATION""",,1564421291,341946958,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,15,"""OBSERVATION""",,1564421292,752479153,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,16,"""OBSERVATION""",,1564421294,169883845,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,17,"""OBSERVATION""",,1564421295,677968089,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,18,"""OBSERVATION""",,1564421297,161570900,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,19,"""OBSERVATION""",,1564421298,557824222,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,20,"""OBSERVATION""",,1564421300,225509215,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,21,"""OBSERVATION""",,1564421303,77934854,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,22,"""OBSERVATION""",,1564421306,48255839,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,23,"""OBSERVATION""",,1564421307,443880931,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,24,"""OBSERVATION""",,1564421315,409247108,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,25,"""OBSERVATION""",,1564421316,903136655,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,26,"""OBSERVATION""",,1564421319,925778650,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,27,"""OBSERVATION""",,1564421321,399142454,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,28,"""OBSERVATION""",,1564421322,815098970,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,29,"""OBSERVATION""",,1564421324,254046633,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,30,"""OBSERVATION""",,1564421325,948187847,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,31,"""OBSERVATION""",,1564421330,132454549,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,32,"""OBSERVATION""",,1564421331,557639740,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,33,"""OBSERVATION""",,1564421333,130626856,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,34,"""OBSERVATION""",,1564421335,70423449,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,35,"""OBSERVATION""",,1564421338,68873815,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
