rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565189248791845354,,1565189248,781350502,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189250510989766,,1565189250,503748501,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189251918125963,,1565189251,911687992,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565189253338960716,,1565189253,332995096,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189254820277366,,1565189254,812826987,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189256209547444,,1565189256,202799362,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565189257756532805,,1565189257,749372085,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189260626724305,,1565189260,619309819,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189262315636421,,1565189262,308833074,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189263711847604,,1565189263,702722171,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565189265197319381,,1565189265,191794026,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189267246384529,,1565189267,239647003,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189268660339560,,1565189268,649257182,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565189271178690715,,1565189270,162557941,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189273228706894,,1565189273,220824772,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189276239718709,,1565189276,232972210,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189279947410045,,1565189279,940354501,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189282363679158,,1565189282,356615456,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189285346841766,,1565189285,341180041,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189286738884047,,1565189286,732829345,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565189288179486019,,1565189288,173628891,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189296513403146,,1565189296,507672728,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189297923303504,,1565189297,914348297,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565189299371196009,,1565189299,364611246,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189301048679103,,1565189301,44928819,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189306083506384,,1565189306,76377233,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189309153453950,,1565189309,146375857,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189313201418897,,1565189313,194421067,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189315892553071,,1565189315,885601979,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189320962130713,,1565189320,955194258,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189322482822497,,1565189322,475422790,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565189323966617813,,1565189323,959479852,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189325352735380,,1565189325,346687662,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565189327039197115,,1565189327,30924636,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189329994674739,,1565189329,988092254,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189334396045755,,1565189334,388674178,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189337005501098,,1565189336,998678772,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189340037242363,,1565189340,30471565,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189347546731227,,1565189347,539848972,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189367537393885,,1565189367,529566845,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189369033313374,,1565189369,26377081,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189386011930163,,1565189385,981054842,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189388517891856,,1565189388,512232434,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189391161163155,,1565189391,153957980,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565189401354293676,,1565189401,348245553,"[0, 1, 0, 1, 0, 1, 0, 0]",10,43
