rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1.54109004339441E+018,3298,0,"""MANAGER""",,1541090043,394301209,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.54109004460393E+018,3298,0,"""ROBOT""",,1541090044,601766846,'',,1541090044,599022462,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""",'','',[]
1.54109004462401E+018,3298,0,"""HUMAN""",,1541090044,620800748,"""expert_tired_noncollaborative.POMDPx""",,1541090044,277446573,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54109004463075E+018,3298,1,"""ROBOT""",,1541090044,629635743,'',,1541090044,599022462,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""",[]
1.5410900462981E+018,3298,1,"""SENSORS""",,1541090046,297915246,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.5410900506153E+018,3298,1,"""OBSERVATION""",,1541090050,613835824,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""FAIL""",'','','','',[]
1.54109005220672E+018,3298,1,"""HUMAN""",,1541090052,204513646,"""expert_tired_noncollaborative.POMDPx""",,1541090045,690662180,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54109005221666E+018,3298,2,"""ROBOT""",,1541090052,215431038,'',,1541090051,830738561,"""planning for grasping""","""GlobalFail""","""GlobalFail""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109005222746E+018,3298,2,"""HUMAN""",,1541090052,223338436,"""expert_tired_noncollaborative.POMDPx""",,1541090045,690662180,"""0""","""Evaluating""","""GlobalFail""",False,0,'','',[],'','','','','',[]
1.54109006242395E+018,3299,0,"""MANAGER""",,1541090062,423688894,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.54109006363078E+018,3299,0,"""ROBOT""",,1541090063,628450675,'',,1541090063,625814985,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109006364228E+018,3299,0,"""HUMAN""",,1541090063,639189957,"""expert_tired_noncollaborative.POMDPx""",,1541090063,258426316,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54109006364978E+018,3299,1,"""ROBOT""",,1541090063,648707500,'',,1541090063,625814985,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""",[]
1.54109006529792E+018,3299,1,"""SENSORS""",,1541090065,297744591,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.54109006929837E+018,3299,1,"""OBSERVATION""",,1541090069,297105111,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""FAIL""",'','','','',[]
1.54109007084009E+018,3299,1,"""HUMAN""",,1541090070,837927726,"""expert_tired_noncollaborative.POMDPx""",,1541090064,740752119,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54109007084959E+018,3299,2,"""ROBOT""",,1541090070,848526903,'',,1541090070,526144084,"""planning for grasping""","""GlobalFail""","""GlobalFail""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109007085842E+018,3299,2,"""HUMAN""",,1541090070,855193195,"""expert_tired_noncollaborative.POMDPx""",,1541090064,740752119,"""0""","""Evaluating""","""GlobalFail""",False,0,'','',[],'','','','','',[]
1.54109008159557E+018,3300,0,"""MANAGER""",,1541090081,595337839,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.54109008276705E+018,3300,0,"""ROBOT""",,1541090082,765139799,'',,1541090082,763000265,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109008429792E+018,3300,0,"""SENSORS""",,1541090084,297795548,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.54109008474838E+018,3300,0,"""OBSERVATION""",,1541090084,747161497,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54109008623173E+018,3300,0,"""HUMAN""",,1541090086,229106740,"""expert_tired_noncollaborative.POMDPx""",,1541090082,452404373,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54109008624123E+018,3300,1,"""ROBOT""",,1541090086,240276291,'',,1541090085,994339806,"""planning for grasping""","""MayBeTired""","""MayBeTired""",True,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""",[]
1.54109009169905E+018,3300,1,"""OBSERVATION""",,1541090091,697674079,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""FAIL""",'','','','',[]
1.54109009296845E+018,3300,1,"""HUMAN""",,1541090092,965943285,"""expert_tired_noncollaborative.POMDPx""",,1541090087,302515814,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.5410900929791E+018,3300,2,"""ROBOT""",,1541090092,977977807,'',,1541090092,955508137,"""idle""","""GlobalFail""","""GlobalSuccess""",False,0,'','',[],'','',"""policy6.pomdpx""","""6""","""5.7624""",[]
1.54109009298834E+018,3300,2,"""HUMAN""",,1541090092,984223947,"""expert_tired_noncollaborative.POMDPx""",,1541090087,302515814,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1.54109010369068E+018,3301,0,"""MANAGER""",,1541090103,690556237,"""beginner_nontired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.54109010487824E+018,3301,0,"""ROBOT""",,1541090104,876612504,'',,1541090104,874170426,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""6""","""5.7624""",[]
1.54109010489096E+018,3301,0,"""HUMAN""",,1541090104,887555785,"""beginner_nontired_collaborative.POMDPx""",,1541090104,571931735,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54109010490252E+018,3301,1,"""ROBOT""",,1541090104,899175727,'',,1541090104,874170426,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""",[]
1.54109010629814E+018,3301,1,"""SENSORS""",,1541090106,297974403,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.54109010796522E+018,3301,1,"""OBSERVATION""",,1541090107,963814837,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1.54109010950719E+018,3301,1,"""HUMAN""",,1541090109,505077688,"""beginner_nontired_collaborative.POMDPx""",,1541090105,961330855,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.541090109516E+018,3301,2,"""ROBOT""",,1541090109,514990070,'',,1541090109,223782882,"""planning for grasping""","""TaskHuman""","""GlobalFail""",False,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109010952497E+018,3301,2,"""HUMAN""",,1541090109,521379578,"""beginner_nontired_collaborative.POMDPx""",,1541090105,961330855,"""2""","""TaskHuman""","""GlobalFail""",False,0,'','',[],'','','','','',[]
1.54109011993987E+018,3302,0,"""MANAGER""",,1541090119,939791676,"""beginner_nontired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.54109012113586E+018,3302,0,"""ROBOT""",,1541090121,133575834,'',,1541090121,130671744,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109012114778E+018,3302,0,"""HUMAN""",,1541090121,144833695,"""beginner_nontired_collaborative.POMDPx""",,1541090120,796147474,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54109012115369E+018,3302,1,"""ROBOT""",,1541090121,152733560,'',,1541090121,130671744,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""",[]
1.54109012229859E+018,3302,1,"""SENSORS""",,1541090122,298379786,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.54109012733186E+018,3302,1,"""OBSERVATION""",,1541090127,330463273,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""FAIL""",'','','','',[]
1.54109012895705E+018,3302,1,"""HUMAN""",,1541090128,954828998,"""beginner_nontired_collaborative.POMDPx""",,1541090122,224015781,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.54109012896772E+018,3302,2,"""ROBOT""",,1541090128,966664722,'',,1541090128,571561138,"""planning for grasping""","""GlobalFail""","""GlobalFail""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109012897798E+018,3302,2,"""HUMAN""",,1541090128,974542293,"""beginner_nontired_collaborative.POMDPx""",,1541090122,224015781,"""0""","""Evaluating""","""GlobalFail""",False,0,'','',[],'','','','','',[]
1.54109014019076E+018,3303,0,"""MANAGER""",,1541090140,190578979,"""beginner_nontired_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy6.pomdpx""",'','',[]
1.54109014139663E+018,3303,0,"""ROBOT""",,1541090141,391322589,'',,1541090141,388450703,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109014141237E+018,3303,0,"""HUMAN""",,1541090141,409007971,"""beginner_nontired_collaborative.POMDPx""",,1541090141,61853449,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1.54109014142286E+018,3303,1,"""ROBOT""",,1541090141,421661665,'',,1541090141,388450703,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy6.pomdpx""","""0""","""0""",[]
1.5410901422978E+018,3303,1,"""SENSORS""",,1541090142,297647590,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1.54109014699868E+018,3303,1,"""OBSERVATION""",,1541090146,997178051,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""FAIL""",'','','','',[]
1.5410901485776E+018,3303,1,"""HUMAN""",,1541090148,574879680,"""beginner_nontired_collaborative.POMDPx""",,1541090142,498234780,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1.5410901485859E+018,3303,2,"""ROBOT""",,1541090148,585012062,'',,1541090148,236001955,"""planning for grasping""","""GlobalFail""","""GlobalFail""",True,0,'','',[],'','',"""policy6.pomdpx""","""-1""","""-0.98""",[]
1.54109014859415E+018,3303,2,"""HUMAN""",,1541090148,591207760,"""beginner_nontired_collaborative.POMDPx""",,1541090142,498234780,"""0""","""Evaluating""","""GlobalFail""",False,0,'','',[],'','','','','',[]
