task_id,task_init_secs,task_init_nsecs,acted_secs,acted_nsecs,taken_action,belief_state,real_state,human_state,human_model,isEstimationCorrect,robot_model,immediate_reward,total_disc_reward,warning_received
26,1535823658,157850342,1535823659,336384237,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
26,1535823658,157850342,1535823669,896117716,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
27,1535823681,118027996,1535823682,265927203,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
27,1535823681,118027996,1535823682,265927203,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
27,1535823681,118027996,1535823692,905079532,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
28,1535823704,77003475,1535823705,255736574,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
28,1535823704,77003475,1535823705,255736574,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
28,1535823704,77003475,1535823714,813552667,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
29,1535823725,764208212,1535823726,955999935,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
29,1535823725,764208212,1535823726,955999935,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
29,1535823725,764208212,1535823731,507562373,"""planning for grasping""","""MayBeTired""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
29,1535823725,764208212,1535823741,427186381,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
30,1535823752,628564233,1535823753,809323737,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
30,1535823752,628564233,1535823753,809323737,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
30,1535823752,628564233,1535823758,14052410,"""planning for grasping""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
30,1535823752,628564233,1535823768,645561006,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
31,1535823779,961623613,1535823781,128226090,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
31,1535823779,961623613,1535823784,334869720,"""planning for grasping""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
31,1535823779,961623613,1535823794,683990187,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
32,1535823805,803732869,1535823806,973013183,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
32,1535823805,803732869,1535823806,973013183,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
32,1535823805,803732869,1535823816,981513488,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
33,1535823828,529764358,1535823829,696641193,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
33,1535823828,529764358,1535823829,696641193,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
33,1535823828,529764358,1535823839,980660223,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
34,1535823850,774251320,1535823851,960213762,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
34,1535823850,774251320,1535823851,960213762,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
34,1535823850,774251320,1535823862,306652851,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
35,1535823873,57587090,1535823874,215758342,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
35,1535823873,57587090,1535823874,215758342,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
35,1535823873,57587090,1535823884,596188850,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
36,1535823895,322600814,1535823896,486982601,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
36,1535823895,322600814,1535823896,486982601,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823900,440740133,"""planning for grasping""","""TaskHuman""","""NeedsHelp""","""Recovery""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823905,483178731,"""idle""","""TaskHuman""","""NeedsHelp""","""Recovery""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823909,731243473,"""grasp""","""MayBeTired""","""NeedsHelp""","""RobotInterfered""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823914,330136997,"""planning for grasping""","""MayBeTired""","""WarningReceived""","""WarningTheRobot""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823918,718946806,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""","""RobotIsWarned""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823924,124746936,"""planning for grasping""","""NoFocus""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
36,1535823895,322600814,1535823934,595445019,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.20875""",0
37,1535823945,486314110,1535823946,652446973,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.20875""",0
37,1535823945,486314110,1535823946,652446973,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
37,1535823945,486314110,1535823956,169663404,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
38,1535823967,103011064,1535823968,277317987,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
38,1535823967,103011064,1535823968,277317987,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
38,1535823967,103011064,1535823978,700928821,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
39,1535823989,342590500,1535823990,545140969,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
39,1535823989,342590500,1535823990,545140969,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
39,1535823989,342590500,1535823994,931651105,"""planning for grasping""","""MayBeTired""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
39,1535823989,342590500,1535823999,721958936,"""planning for grasping""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
39,1535823989,342590500,1535824009,937487748,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.64715""",0
40,1535824020,846255783,1535824022,9944001,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.64715""",0
40,1535824020,846255783,1535824022,9944001,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
40,1535824020,846255783,1535824026,356960731,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
40,1535824020,846255783,1535824036,583081056,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_nontired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
41,1535824046,954820280,1535824048,123859530,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
41,1535824046,954820280,1535824051,538195792,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
41,1535824046,954820280,1535824061,929685127,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
42,1535824073,525167050,1535824074,683803740,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
42,1535824073,525167050,1535824074,683803740,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
42,1535824073,525167050,1535824085,403699007,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
43,1535824096,65684692,1535824097,216270733,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
43,1535824096,65684692,1535824097,216270733,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
43,1535824096,65684692,1535824101,412480441,"""planning for grasping""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
43,1535824096,65684692,1535824111,439677840,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
44,1535824122,493521287,1535824123,681748058,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
44,1535824122,493521287,1535824123,681748058,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
44,1535824122,493521287,1535824133,531114211,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""3""","""2.94""",0
45,1535824145,35938923,1535824146,175897353,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""3""","""2.94""",0
45,1535824145,35938923,1535824146,175897353,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
45,1535824145,35938923,1535824156,854611184,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
46,1535824167,623415725,1535824168,793048926,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
46,1535824167,623415725,1535824168,793048926,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
46,1535824167,623415725,1535824178,614600028,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
47,1535824190,105937942,1535824191,268299772,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
47,1535824190,105937942,1535824191,268299772,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
47,1535824190,105937942,1535824201,453797259,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
48,1535824212,406249042,1535824213,600318826,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
48,1535824212,406249042,1535824213,600318826,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
48,1535824212,406249042,1535824217,932083488,"""planning for grasping""","""TaskHuman""","""NoNeedHelp""","""Tired""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
48,1535824212,406249042,1535824222,410992476,"""idle""","""TaskHuman""","""NoNeedHelp""","""Tired""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
48,1535824212,406249042,1535824227,68663058,"""grasp""","""MayBeTired""","""NoNeedHelp""","""RobotInterfered""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
48,1535824212,406249042,1535824231,918810067,"""planning for grasping""","""MayBeTired""","""NoNeedHelp""","""RobotInterfered""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
48,1535824212,406249042,1535824236,390572314,"""planning for grasping""","""NeedsHelp""","""NoNeedHelp""","""RobotInterfered""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
48,1535824212,406249042,1535824240,423006214,"""grasp""","""NeedsHelp""","""GlobalSuccess""","""RobotInterfered""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""6""","""5.31505""",0
49,1535824251,315247274,1535824252,494381090,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.31505""",0
49,1535824251,315247274,1535824252,494381090,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
49,1535824251,315247274,1535824262,941882033,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
50,1535824273,837522046,1535824275,9478954,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
50,1535824273,837522046,1535824275,9478954,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
50,1535824273,837522046,1535824285,643282500,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
51,1535824296,183093224,1535824297,369030019,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
51,1535824296,183093224,1535824297,369030019,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
51,1535824296,183093224,1535824307,124372568,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""3""","""2.94""",0
52,1535824318,99856338,1535824319,294484855,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""3""","""2.94""",0
52,1535824318,99856338,1535824319,294484855,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
52,1535824318,99856338,1535824333,639342988,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
52,1535824318,99856338,1535824345,28839072,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
53,1535824355,689507661,1535824356,883126200,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
53,1535824355,689507661,1535824356,883126200,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
53,1535824355,689507661,1535824370,566144895,"""idle""","""MayNotBeCapable""","""MayNotBeCapable""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
53,1535824355,689507661,1535824381,605137933,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
54,1535824392,241402972,1535824393,416301866,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.7624""",0
54,1535824392,241402972,1535824393,416301866,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
54,1535824392,241402972,1535824403,776625150,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
55,1535824415,208477687,1535824416,369007271,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
55,1535824415,208477687,1535824416,369007271,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
55,1535824415,208477687,1535824420,491298744,"""cancel all actions""","""WarningReceived""","""NoNeedHelp""","""RobotIsWarned""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
55,1535824415,208477687,1535824425,483405800,"""planning for grasping""","""NoFocus""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
55,1535824415,208477687,1535824435,581227699,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.64715""",0
56,1535824446,501070806,1535824447,666151336,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.64715""",0
56,1535824446,501070806,1535824447,666151336,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
56,1535824446,501070806,1535824457,866457801,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
57,1535824468,738447231,1535824469,919520009,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
57,1535824468,738447231,1535824469,919520009,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
57,1535824468,738447231,1535824483,659371469,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
57,1535824468,738447231,1535824489,264132476,"""idle""","""TaskHuman""","""NoNeedHelp""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
57,1535824468,738447231,1535824493,867421709,"""planning for grasping""","""NoFocus""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
57,1535824468,738447231,1535824504,511094988,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.53421""",0
58,1535824515,166425494,1535824516,342395471,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.53421""",0
58,1535824515,166425494,1535824516,342395471,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
58,1535824515,166425494,1535824526,486397509,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
59,1535824537,927350179,1535824539,113076342,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.88""",0
59,1535824537,927350179,1535824539,113076342,"""idle""","""TaskHuman""","""MayBeTired""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
59,1535824537,927350179,1535824549,330056710,"""cancel all actions""","""WarningReceived""","""GlobalSuccess""","""Evaluating""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""3""","""2.94""",0
60,1535824560,377251270,1535824561,568059177,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""3""","""2.94""",0
60,1535824560,377251270,1535824561,568059177,"""idle""","""TaskHuman""","""MayBeTired""","""Tired""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
60,1535824560,377251270,1535824575,585784163,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
60,1535824560,377251270,1535824580,117163437,"""idle""","""TaskHuman""","""NoNeedHelp""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
60,1535824560,377251270,1535824584,888411717,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
60,1535824560,377251270,1535824596,624692124,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""FailedToGrasp""","""expert_tired_noncollaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.53421""",0
61,1535824607,495774144,1535824608,682410627,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.53421""",0
61,1535824607,495774144,1535824608,682410627,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
61,1535824607,495774144,1535824622,585883152,"""planning for grasping""","""TaskHuman""","""MayNotBeCapable""","""FailedToGrasp""","""beginner_nontired_collaborative.POMDPx""",False,"""base.pomdpx""","""0""","""0""",0
61,1535824607,495774144,1535824628,305900525,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
61,1535824607,495774144,1535824638,438536324,"""idle""","""GlobalSuccess""","""GlobalSuccess""","""Evaluating""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.64715""",0
62,1535824649,242184481,1535824650,418307914,"""idle""","""TaskHuman""","""TaskHuman""","""TaskHuman""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""6""","""5.64715""",0
62,1535824649,242184481,1535824650,418307914,"""idle""","""TaskHuman""","""TaskHuman""","""Evaluating""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
62,1535824649,242184481,1535824664,435486417,"""idle""","""MayNotBeCapable""","""MayNotBeCapable""","""FailedToGrasp""","""beginner_nontired_collaborative.POMDPx""",True,"""base.pomdpx""","""0""","""0""",0
