rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward
1.53582303229749E+018,7,0,"""MANAGER""",,1535823032,297400438,"""distracted_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582303347641E+018,7,0,"""ROBOT""",,1535823033,474334899,'',,1535823033,471262039,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582303348665E+018,7,0,"""HUMAN""",,1535823033,483671541,"""distracted_collaborative.POMDPx""",,1535823033,172473634,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582303349395E+018,7,1,"""ROBOT""",,1535823033,492888822,'',,1535823033,471262039,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582303960418E+018,7,1,"""SENSORS""",,1535823039,604044262,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','',''
1.53582304273771E+018,7,1,"""OBSERVATION""",,1535823042,736421854,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','',''
1.53582304397824E+018,7,1,"""HUMAN""",,1535823043,975836382,"""distracted_collaborative.POMDPx""",,1535823034,571419984,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.53582304398859E+018,7,2,"""ROBOT""",,1535823043,987461358,'',,1535823043,966343221,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.5358230440003E+018,7,2,"""HUMAN""",,1535823043,996694584,"""distracted_collaborative.POMDPx""",,1535823034,571419984,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','',''
1.5358230546574E+018,8,0,"""MANAGER""",,1535823054,657261646,"""distracted_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582305583229E+018,8,0,"""ROBOT""",,1535823055,830441755,'',,1535823055,827917628,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582306023795E+018,8,0,"""OBSERVATION""",,1535823060,236536435,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582306180281E+018,8,0,"""HUMAN""",,1535823061,799828175,"""distracted_collaborative.POMDPx""",,1535823055,532432758,"""1""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582306181384E+018,8,1,"""ROBOT""",,1535823061,811816513,'',,1535823061,469072629,"""planning for grasping""","""NoFocus""","""NoFocus""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582306518753E+018,8,1,"""OBSERVATION""",,1535823065,186048295,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582306682167E+018,8,1,"""HUMAN""",,1535823066,818922528,"""distracted_collaborative.POMDPx""",,1535823062,893287250,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582306683333E+018,8,2,"""ROBOT""",,1535823066,832160375,'',,1535823066,453049745,"""planning for grasping""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582306998732E+018,8,2,"""OBSERVATION""",,1535823069,986106606,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','',''
1.53582307145344E+018,8,2,"""HUMAN""",,1535823071,451148032,"""distracted_collaborative.POMDPx""",,1535823067,902485099,"""2""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582307146336E+018,8,3,"""ROBOT""",,1535823071,462367615,'',,1535823071,259268200,"""planning for grasping""","""NeedsHelp""","""NeedsToBeReminded""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582307728752E+018,8,3,"""OBSERVATION""",,1535823077,286117058,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582307869772E+018,8,3,"""HUMAN""",,1535823078,695576946,"""distracted_collaborative.POMDPx""",,1535823072,530260820,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582307870869E+018,8,4,"""ROBOT""",,1535823078,707645622,'',,1535823078,548083980,"""grasp""","""NeedsHelp""","""NeedsToBeReminded""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582308222072E+018,8,4,"""OBSERVATION""",,1535823082,219477637,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','',''
1.53582308351397E+018,8,4,"""HUMAN""",,1535823083,511235292,"""distracted_collaborative.POMDPx""",,1535823079,774273942,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','',''
1.5358230835278E+018,8,5,"""ROBOT""",,1535823083,526499381,'',,1535823083,492455967,"""idle""","""TaskHuman""","""NeedsToBeReminded""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582308655392E+018,8,5,"""OBSERVATION""",,1535823086,552674262,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','',''
1.53582308820765E+018,8,5,"""HUMAN""",,1535823088,205409633,"""distracted_collaborative.POMDPx""",,1535823084,597971099,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','',''
1.53582308821862E+018,8,6,"""ROBOT""",,1535823088,217582343,'',,1535823087,839898698,"""planning for grasping""","""MayBeTired""","""WarningReceived""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582308960382E+018,8,6,"""SENSORS""",,1535823089,603688075,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""robot""",'','',''
1.53582309433741E+018,8,6,"""OBSERVATION""",,1535823094,336162498,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""SUCCESS""","""robot""",'','',''
1.53582309560765E+018,8,6,"""HUMAN""",,1535823095,604698746,"""distracted_collaborative.POMDPx""",,1535823089,276597352,"""0""","""WarningTheRobot""","""WarningTheRobot""",True,0,'','',[],'','','','',''
1.5358230956135E+018,8,7,"""ROBOT""",,1535823095,612516628,'',,1535823095,593872450,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582309562277E+018,8,7,"""HUMAN""",,1535823095,619164654,"""distracted_collaborative.POMDPx""",,1535823089,276597352,"""0""","""WarningTheRobot""","""GlobalSuccess""",False,0,'','',[],'','','','',''
1.53582310571961E+018,9,0,"""MANAGER""",,1535823105,719510941,"""distracted_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582310687277E+018,9,0,"""ROBOT""",,1535823106,870752419,'',,1535823106,867384071,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.20875"""
1.53582310688445E+018,9,0,"""HUMAN""",,1535823106,881268392,"""distracted_collaborative.POMDPx""",,1535823106,607607543,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582310689024E+018,9,1,"""ROBOT""",,1535823106,889204439,'',,1535823106,867384071,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582311283735E+018,9,1,"""OBSERVATION""",,1535823112,836054706,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582311428564E+018,9,1,"""HUMAN""",,1535823114,283295853,"""distracted_collaborative.POMDPx""",,1535823107,958463860,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.53582311429848E+018,9,2,"""ROBOT""",,1535823114,297555494,'',,1535823114,66876118,"""planning for grasping""","""NoFocus""","""NoFocus""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582311700395E+018,9,2,"""OBSERVATION""",,1535823117,2708460,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582311852069E+018,9,2,"""HUMAN""",,1535823118,518596216,"""distracted_collaborative.POMDPx""",,1535823115,376655470,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582311853043E+018,9,3,"""ROBOT""",,1535823118,529405449,'',,1535823118,257371404,"""planning for grasping""","""NoFocus""","""TaskHuman""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582312460421E+018,9,3,"""SENSORS""",,1535823124,604055066,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','',''
1.53582312780415E+018,9,3,"""OBSERVATION""",,1535823127,802821346,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','',''
1.53582312908185E+018,9,3,"""HUMAN""",,1535823129,79539454,"""distracted_collaborative.POMDPx""",,1535823119,586299522,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.53582312909319E+018,9,4,"""ROBOT""",,1535823129,92098650,'',,1535823129,70395857,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.53582312910446E+018,9,4,"""HUMAN""",,1535823129,101349490,"""distracted_collaborative.POMDPx""",,1535823119,586299522,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','',''
1.53582313977857E+018,10,0,"""MANAGER""",,1535823139,778485129,"""distracted_collaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582314092868E+018,10,0,"""ROBOT""",,1535823140,926966085,'',,1535823140,924907920,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.64715"""
1.53582314525444E+018,10,0,"""OBSERVATION""",,1535823145,252813142,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582314685343E+018,10,0,"""HUMAN""",,1535823146,850610961,"""distracted_collaborative.POMDPx""",,1535823140,643612488,"""1""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582314686499E+018,10,1,"""ROBOT""",,1535823146,862565104,'',,1535823146,471694238,"""planning for grasping""","""NoFocus""","""NoFocus""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582315038711E+018,10,1,"""OBSERVATION""",,1535823150,386019751,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582315178691E+018,10,1,"""HUMAN""",,1535823151,784244195,"""distracted_collaborative.POMDPx""",,1535823147,937825803,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582315179983E+018,10,2,"""ROBOT""",,1535823151,798786197,'',,1535823151,640645211,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582315472084E+018,10,2,"""OBSERVATION""",,1535823154,719345209,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582315617012E+018,10,2,"""HUMAN""",,1535823156,167542134,"""distracted_collaborative.POMDPx""",,1535823152,855960217,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.5358231561751E+018,10,3,"""ROBOT""",,1535823156,174064002,'',,1535823155,996357644,"""planning for grasping""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582315907065E+018,10,3,"""OBSERVATION""",,1535823159,69324333,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582316059707E+018,10,3,"""HUMAN""",,1535823160,594665186,"""distracted_collaborative.POMDPx""",,1535823157,243894924,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582316060874E+018,10,4,"""ROBOT""",,1535823160,607751704,'',,1535823160,343593279,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""",False,0,'','',[],'','',"""base.pomdpx""","""-1""","""-0.922368"""
1.53582316395409E+018,10,4,"""OBSERVATION""",,1535823163,952759306,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582316550542E+018,10,4,"""HUMAN""",,1535823165,502743315,"""distracted_collaborative.POMDPx""",,1535823161,688854135,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.5358231655134E+018,10,5,"""ROBOT""",,1535823165,512411673,'',,1535823165,244288746,"""planning for grasping""","""NoFocus""","""MayBeTired""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-0.922368"""
1.53582316900407E+018,10,5,"""OBSERVATION""",,1535823169,2711691,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582317044709E+018,10,5,"""HUMAN""",,1535823170,444563540,"""distracted_collaborative.POMDPx""",,1535823166,587341361,"""1""","""Tired""","""Tired""",True,0,'','',[],'','','','',''
1.53582317045368E+018,10,6,"""ROBOT""",,1535823170,452585444,'',,1535823170,291903116,"""point to remind""","""NeedsToBeReminded""","""TaskHuman""",False,0,'','',[],'','',"""base.pomdpx""","""-1""","""-1.80821"""
1.53582317390388E+018,10,6,"""OBSERVATION""",,1535823173,902657148,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582317565164E+018,10,6,"""HUMAN""",,1535823175,649384656,"""distracted_collaborative.POMDPx""",,1535823171,534215589,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.5358231756611E+018,10,7,"""ROBOT""",,1535823175,659836749,'',,1535823175,190399066,"""planning for grasping""","""NoFocus""","""NeedsToBeReminded""",False,0,'','',[],'','',"""base.pomdpx""","""0""","""-1.80821"""
1.5358231789374E+018,10,7,"""OBSERVATION""",,1535823178,936045446,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582318051378E+018,10,7,"""HUMAN""",,1535823180,511271651,"""distracted_collaborative.POMDPx""",,1535823176,721680551,"""1""","""NoAttention""","""NoAttention""",True,0,'','',[],'','','','',''
1.53582318051974E+018,10,8,"""ROBOT""",,1535823180,518579852,'',,1535823180,218951145,"""grasp""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""-1.80821"""
1.53582319280304E+018,10,8,"""OBSERVATION""",,1535823184,86040335,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','',''
1.53582319280305E+018,10,8,"""SENSORS""",,1535823192,802782686,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""robot""",'','',''
1.53582319424593E+018,10,8,"""HUMAN""",,1535823194,243982323,"""distracted_collaborative.POMDPx""",,1535823181,586050494,"""2""","""RobotInterfered""","""RobotInterfered""",True,0,'','',[],'','','','',''
1.53582319425485E+018,10,9,"""ROBOT""",,1535823194,253841497,'',,1535823194,81543202,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""base.pomdpx""","""6""","""3.19428"""
1.53582319426492E+018,10,9,"""HUMAN""",,1535823194,261373162,"""distracted_collaborative.POMDPx""",,1535823181,586050494,"""2""","""RobotInterfered""","""GlobalSuccess""",False,0,'','',[],'','','','',''
1.53582320508253E+018,11,0,"""MANAGER""",,1535823205,82457959,"""distracted_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582320624128E+018,11,0,"""ROBOT""",,1535823206,239743318,'',,1535823206,236762522,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""3.19428"""
1.53582320625126E+018,11,0,"""HUMAN""",,1535823206,247843557,"""distracted_noncollaborative.POMDPx""",,1535823205,936334415,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582320625726E+018,11,1,"""ROBOT""",,1535823206,256265117,'',,1535823206,236762522,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582321260431E+018,11,1,"""SENSORS""",,1535823212,604138463,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','',''
1.53582321545426E+018,11,1,"""OBSERVATION""",,1535823215,452783684,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','',''
1.53582321667538E+018,11,1,"""HUMAN""",,1535823216,672784159,"""distracted_noncollaborative.POMDPx""",,1535823207,317164699,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.5358232166865E+018,11,2,"""ROBOT""",,1535823216,685337640,'',,1535823216,664106369,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582321669738E+018,11,2,"""HUMAN""",,1535823216,691430663,"""distracted_noncollaborative.POMDPx""",,1535823207,317164699,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','',''
1.53582322836923E+018,12,0,"""MANAGER""",,1535823228,369129633,"""distracted_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582322954365E+018,12,0,"""ROBOT""",,1535823229,541453070,'',,1535823229,538897435,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.535823229556E+018,12,0,"""HUMAN""",,1535823229,553115226,"""distracted_noncollaborative.POMDPx""",,1535823229,241086482,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582322956205E+018,12,1,"""ROBOT""",,1535823229,561077584,'',,1535823229,538897435,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582323560423E+018,12,1,"""SENSORS""",,1535823235,604084187,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','',''
1.5358232380373E+018,12,1,"""OBSERVATION""",,1535823238,36039690,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','',''
1.53582323927636E+018,12,1,"""HUMAN""",,1535823239,273933729,"""distracted_noncollaborative.POMDPx""",,1535823230,623958235,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
1.5358232392881E+018,12,2,"""ROBOT""",,1535823239,286971122,'',,1535823239,264738715,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582323929821E+018,12,2,"""HUMAN""",,1535823239,293555644,"""distracted_noncollaborative.POMDPx""",,1535823230,623958235,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','',''
1.53582324978035E+018,13,0,"""MANAGER""",,1535823249,780140777,"""distracted_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""base.pomdpx""",'',''
1.53582325099143E+018,13,0,"""ROBOT""",,1535823250,989401647,'',,1535823250,986639842,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""6""","""5.88"""
1.53582325100197E+018,13,0,"""HUMAN""",,1535823250,998514655,"""distracted_noncollaborative.POMDPx""",,1535823250,645445795,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','',''
1.53582325100776E+018,13,1,"""ROBOT""",,1535823251,6764699,'',,1535823250,986639842,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""base.pomdpx""","""0""","""0"""
1.53582325718742E+018,13,1,"""OBSERVATION""",,1535823257,186115689,'',,0,0,'','','',False,0,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','','',''
1.53582325867039E+018,13,1,"""HUMAN""",,1535823258,667676555,"""distracted_noncollaborative.POMDPx""",,1535823252,84441114,"""1""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','',''
