rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50721121565261E+018,1,0,MANAGER,,1507211215,651280274,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721122138397E+018,1,0,SENSORS,,1507211221,383697070,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721123633034E+018,2,0,MANAGER,,1507211236,329728165,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721125238374E+018,2,2,SENSORS,,1507211252,383568618,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721126614397E+018,3,0,MANAGER,,1507211266,143400386,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721128038489E+018,3,2,SENSORS,,1507211280,384709352,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721129576387E+018,4,0,MANAGER,,1507211295,763655309,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721130738288E+018,4,1,SENSORS,,1507211307,382727579,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721132185601E+018,5,0,MANAGER,,1507211321,855865027,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721133138315E+018,5,1,SENSORS,,1507211331,382984715,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721134571651E+018,6,0,MANAGER,,1507211345,716358063,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721135438252E+018,6,1,SENSORS,,1507211354,382349292,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721137008943E+018,7,0,MANAGER,,1507211370,88833402,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721138038253E+018,7,1,SENSORS,,1507211380,382273949,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721139512734E+018,8,0,MANAGER,,1507211395,127038462,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721140438254E+018,8,1,SENSORS,,1507211404,382437431,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721146374384E+018,9,0,MANAGER,,1507211463,743292593,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721149598089E+018,9,5,SENSORS,,1507211495,980804999,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1.50721151436982E+018,10,0,MANAGER,,1507211514,369574757,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721153538256E+018,10,3,SENSORS,,1507211535,382432760,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721155141601E+018,11,0,MANAGER,,1507211551,415846971,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721156138205E+018,11,1,SENSORS,,1507211561,381860066,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721157521901E+018,12,0,MANAGER,,1507211575,218833693,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721160761517E+018,12,5,SENSORS,,1507211607,615022091,'','','',,0,0,'','','',False,'','',SUCCESS,robot,'',''
1.50721162681971E+018,13,0,MANAGER,,1507211626,819556856,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721165921383E+018,13,4,SENSORS,,1507211659,213700774,'','','',,0,0,'','','',False,'','',SUCCESS,robot,'',''
1.50721167276153E+018,14,0,MANAGER,,1507211672,760956737,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721168538169E+018,14,2,SENSORS,,1507211685,381557449,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721169984322E+018,15,0,MANAGER,,1507211699,843042606,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1.50721172538152E+018,15,4,SENSORS,,1507211725,381436725,'','','',,0,0,'','','',False,'','',SUCCESS,robot,'',''
1.50721174509274E+018,16,0,MANAGER,,1507211745,92360033,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721177728087E+018,16,7,SENSORS,,1507211777,280621174,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1.50721179125529E+018,17,0,MANAGER,,1507211791,255139885,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721180038188E+018,17,1,SENSORS,,1507211800,381790478,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721181342893E+018,18,0,MANAGER,,1507211813,428744080,beginner,thinker,YES,,0,0,'','','',False,'','',START,'','',''
1.50721185038099E+018,18,5,SENSORS,,1507211850,380771919,'','','',,0,0,'','','',False,'','',SUCCESS,robot,'',''
1.50721186431155E+018,19,0,MANAGER,,1507211864,311386702,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721188738187E+018,19,3,SENSORS,,1507211887,381725853,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721190556106E+018,20,0,MANAGER,,1507211905,560016228,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721193783102E+018,20,4,SENSORS,,1507211937,830870882,'','','',,0,0,'','','',False,'','',FAIL,'','',''
1.50721195835164E+018,21,0,MANAGER,,1507211958,351437326,beginner,tired,YES,,0,0,'','','',False,'','',START,'','',''
1.50721199063666E+018,21,3,SENSORS,,1507211990,636411570,'','','',,0,0,'','','',False,'','',SUCCESS,robot,'',''
1.50721201430133E+018,22,0,MANAGER,,1507212014,301151552,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
