rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50721121565261E+018,1,0,MANAGER,,1507211215,651280274,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.5072112166963E+018,1,0,ROBOT,,1507211216,695016341,'','','',,1507211216,694940863,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.50721122138397E+018,1,0,SENSORS,,1507211221,383697070,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721122316805E+018,1,0,OBSERVATION,,1507211223,165652763,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721122424199E+018,1,0,HUMAN,,1507211224,240748968,beginner,stubborn,YES,,1507211216,494941954,grasp,TaskHuman,TaskHuman,True,'','','','','',''
1.50721122538713E+018,1,1,ROBOT,,1507211225,385952829,'','','',,1507211224,239379050,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.88
1.5072112278682E+018,1,1,OBSERVATION,,1507211227,866665273,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721122895491E+018,1,1,HUMAN,,1507211228,953637893,beginner,stubborn,YES,,1507211226,427631312,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721123633034E+018,2,0,MANAGER,,1507211236,329728165,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721123733474E+018,2,0,HUMAN,,1507211237,333607435,beginner,stubborn,YES,,1507211237,208210035,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721124117904E+018,2,1,ROBOT,,1507211241,177876368,'','','',,1507211237,379707294,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50721124364997E+018,2,1,OBSERVATION,,1507211243,648449559,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),ONGOING,'','',''
1.50721124470755E+018,2,1,HUMAN,,1507211244,706382660,beginner,stubborn,YES,,1507211242,246637128,idle,Evaluating,Evaluating,True,'','','','','',''
1.50721124653064E+018,2,2,ROBOT,,1507211246,529086604,'','','',,1507211244,705565330,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50721125238374E+018,2,2,SENSORS,,1507211252,383568618,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721125340006E+018,2,2,OBSERVATION,,1507211253,398439838,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721125445749E+018,2,2,HUMAN,,1507211254,456199277,beginner,stubborn,YES,,1507211247,582693709,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721125540298E+018,2,3,ROBOT,,1507211255,401699949,'','','',,1507211254,455226472,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.7624
1.50721125781652E+018,2,3,OBSERVATION,,1507211257,815185635,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721125888162E+018,2,3,HUMAN,,1507211258,880117490,beginner,stubborn,YES,,1507211256,454011776,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721126614397E+018,3,0,MANAGER,,1507211266,143400386,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721126712262E+018,3,0,HUMAN,,1507211267,121224846,beginner,stubborn,YES,,1507211267,7944381,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721126922755E+018,3,1,ROBOT,,1507211269,226316631,'','','',,1507211267,196800889,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50721127201643E+018,3,1,OBSERVATION,,1507211272,14766823,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),ONGOING,'','',''
1.50721127310178E+018,3,1,HUMAN,,1507211273,100048061,beginner,stubborn,YES,,1507211270,284017977,idle,Evaluating,Evaluating,True,'','','','','',''
1.50721127432451E+018,3,2,ROBOT,,1507211274,322257333,'','','',,1507211273,98999438,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50721128038489E+018,3,2,SENSORS,,1507211280,384709352,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
