rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565188534890091346,,1565188534,883078376,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188536321972935,,1565188536,314378102,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188537721977906,,1565188537,685535399,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188539167035739,,1565188539,159676209,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188540958845194,,1565188540,951786772,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188542749841660,,1565188542,743618607,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188544277346071,,1565188544,271649770,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188546474425757,,1565188546,466509016,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188548642417253,,1565188548,636051490,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188550085980062,,1565188550,79355702,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188552584217639,,1565188552,576351559,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188553990730108,,1565188553,983783048,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188555422238917,,1565188555,414910960,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188558065279073,,1565188558,57758921,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188562032625902,,1565188562,25506519,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188564816537441,,1565188564,808915186,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188566300133382,,1565188566,293033249,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188569246442925,,1565188569,238789140,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188570682495599,,1565188570,676558846,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188573266312658,,1565188573,260269311,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188576288873693,,1565188576,282239902,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188583898382049,,1565188583,891407620,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188585449438719,,1565188585,442874926,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565188586900523561,,1565188586,894386856,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188588365931656,,1565188588,358515887,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188589898153631,,1565188589,889005784,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565188591354390721,,1565188591,347562442,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565188592796168942,,1565188592,790142660,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188594756775031,,1565188594,749467330,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188598093230846,,1565188598,85825084,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188601990721616,,1565188601,983821977,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188606033862998,,1565188606,26704828,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188609030598371,,1565188609,23987488,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188612286594702,,1565188612,279722220,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188615305832020,,1565188615,299911785,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188634930151053,,1565188634,924118662,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188636423150253,,1565188636,417243255,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188652162524006,,1565188652,154977157,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188653719449295,,1565188653,710350628,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565188664985461187,,1565188664,978607822,"[0, 1, 0, 1, 0, 1, 0, 0]",10,43
