rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565113173528549227,,1565113173,521040895,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113174964523868,,1565113174,958239550,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113176650089001,,1565113176,643259659,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113178055774862,,1565113178,50137244,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113180117308948,,1565113180,109554832,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113181598351495,,1565113181,591688747,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113182998615275,,1565113182,992983623,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113184480868592,,1565113184,473946295,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113186376382103,,1565113186,368965484,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113187831190832,,1565113187,821062452,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113189305699689,,1565113189,300804052,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113191003274552,,1565113190,997490622,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113192446151669,,1565113192,439819319,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113194096238123,,1565113194,89496035,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113197092112891,,1565113197,85487776,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113200142086328,,1565113200,135459812,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113203881400934,,1565113203,875356873,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113205383574640,,1565113205,376574399,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565113207677855971,,1565113207,670942446,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113209124974270,,1565113209,118312898,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565113210590330968,,1565113210,583856240,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113213453462908,,1565113213,446731117,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1565113220610143336,,1565113220,603371233,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113222111145692,,1565113222,105435344,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113225118158615,,1565113225,112599994,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113228228983944,,1565113228,223317290,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113241446900766,,1565113241,440153033,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113242932568394,,1565113242,925278780,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113245999939665,,1565113245,992857519,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113260641936007,,1565113260,635165536,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113262035783830,,1565113262,28885503,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113263467456271,,1565113263,461159327,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113271642077724,,1565113271,634817723,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113273670429208,,1565113273,663909013,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113275146517666,,1565113275,138950068,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113276905590773,,1565113276,899613886,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113278543613395,,1565113278,533951389,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113279936118756,,1565113279,929078144,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113281620722006,,1565113281,613804445,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113283703608723,,1565113283,697030206,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113285472701804,,1565113285,465912061,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113286869243769,,1565113286,862773521,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
