rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564578205731529020,,1564578205,724335969,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578208677649230,,1564578208,671721912,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578211100251703,,1564578211,94550754,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578211867878057,,1564578211,860697418,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578212121728284,,1564578212,115292268,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578214287082873,,1564578214,281669407,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578214489409094,,1564578214,482699546,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578217043959523,,1564578217,37387651,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564578217299649262,,1564578217,292806768,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564578217391984785,,1564578217,387740812,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578217591722527,,1564578217,586990205,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578218220796379,,1564578218,214249673,"[0, 0, 0, 0, 1, 0, 0, 0]",2,19
1564578218413622733,,1564578218,406893047,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564578218661270391,,1564578218,656224304,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578219227892140,,1564578219,221117258,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564578222549873457,,1564578222,543103547,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564578222900705362,,1564578222,893970301,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564578224735593322,,1564578224,728357642,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564578227860711827,,1564578227,854012473,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564578228611337132,,1564578228,606102061,"[0, 1, 1, 0, 0, 0, 0, 1]",0,39
1564578231836197990,,1564578231,829144173,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564578234874541863,,1564578234,867934937,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564578237500964276,,1564578237,495030256,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578244776760452,,1564578244,770844998,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564578245523240418,,1564578245,515734881,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564578247194680160,,1564578247,188058678,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
