rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564476427710071086,,1564476427,702921174,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476431099349593,,1564476431,91908615,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476433765568520,,1564476433,758773778,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476436314523111,,1564476436,308081648,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476440794329278,,1564476440,787700724,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476441944829021,,1564476441,937560765,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476442525306928,,1564476442,520514988,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1564476444168413016,,1564476444,161273507,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476446047860400,,1564476446,41075300,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564476447733638757,,1564476447,727236444,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476455610320536,,1564476455,603184743,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476462289377394,,1564476462,283218002,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476465336996579,,1564476465,329632687,"[0, 1, 0, 0, 1, 0, 0, 0]",2,19
1564476466859681984,,1564476466,853649428,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476477672341405,,1564476477,666788601,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476482161403757,,1564476482,154632703,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476484112707877,,1564476484,106226522,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476484343563991,,1564476484,336918100,"[0, 0, 0, 0, 1, 0, 0, 0]",3,19
1564476484520532114,,1564476484,514288984,"[0, 0, 0, 0, 0, 1, 0, 0]",3,19
1564476484661240659,,1564476484,653822521,"[0, 1, 0, 0, 0, 1, 0, 0]",3,35
1564476487669766057,,1564476487,663274996,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476490849395452,,1564476490,840366848,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476495546701254,,1564476495,540124531,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476498253167996,,1564476498,246426666,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476501285033626,,1564476501,279199003,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564476505126448000,,1564476505,120192433,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476505630402840,,1564476505,623462650,"[0, 1, 0, 0, 0, 1, 0, 1]",0,39
1564476508123301900,,1564476508,116447432,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476511099346081,,1564476511,92741282,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476515667686471,,1564476515,661509575,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476517174806411,,1564476517,168239102,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476518877294578,,1564476518,870848136,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476528704128864,,1564476528,697694015,"[0, 0, 0, 0, 0, 1, 0, 0]",2,7
1564476528790381711,,1564476528,784572074,"[0, 0, 0, 0, 0, 1, 0, 1]",0,39
1564476528921919237,,1564476528,917179285,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476529965897459,,1564476529,958932899,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476530344079166,,1564476530,337889885,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476533374462221,,1564476533,369637999,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476536407481559,,1564476536,400975104,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476539477684960,,1564476539,471416275,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476540954833724,,1564476540,951098476,"[0, 1, 1, 0, 0, 0, 0, 0]",2,7
1564476544445698866,,1564476544,438736007,"[0, 1, 0, 0, 1, 0, 0, 0]",3,19
1564476544867981092,,1564476544,863466493,"[0, 1, 0, 0, 1, 0, 0, 3]",2,23
1564476546951742004,,1564476546,944879411,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476549936864267,,1564476549,929639024,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476557925720575,,1564476557,919032610,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476558341029033,,1564476558,335246972,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476559975838583,,1564476559,969466312,"[0, 1, 0, 0, 0, 1, 0, 3]",0,23
1564476579734699112,,1564476579,728511820,"[0, 1, 0, 0, 0, 1, 0, 0]",0,35
1564476579899508732,,1564476579,892906886,"[0, 1, 1, 0, 0, 0, 0, 0]",0,7
1564476582151349711,,1564476582,144441220,"[0, 1, 0, 0, 0, 1, 0, 0]",2,35
1564476583284657146,,1564476583,278090247,"[0, 1, 0, 1, 0, 1, 0, 3]",1,43
