rosbagTimestamp,task_id,subtask_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,action_taken_time,acted_secs,acted_nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count_subtask,real_obs_received,real_obs_received_array,obs_with_noise,human_observables,mapped_observation_pomdp,mapped_observation_raw,robot_model,immediate_reward,total_disc_reward,robot_belief,tray_update_received_time,secs,nsecs,subtask_status,who_succeeded_subtask,subtask_duration,failed_subtasks,successful_subtasks,percentage_successful_subtasks,task_status,task_duration,who_succeeded_task,warnings_count_task,successful_tasks_cnt,failed_tasks_cnt,percentage_successful_tasks
1.56682979918903E+018,1,1,1,"""ROBOT""",,1566829799,168639532,'',,1566829796,543692611,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56682980053851E+018,1,1,2,"""ROBOT""",,1566829800,526910980,'',,1566829800,515373769,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56682980206365E+018,1,1,3,"""ROBOT""",,1566829802,53004699,'',,1566829802,40845857,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56682980554377E+018,1,1,4,"""ROBOT""",,1566829805,532867660,'',,1566829805,520657016,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5668298070254E+018,1,1,5,"""ROBOT""",,1566829807,14430091,'',,1566829807,2195380,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,0.0,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56682980944891E+018,1,2,6,"""ROBOT""",,1566829808,476172383,'',,1566829808,404557189,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,4.5218516488494105,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.56682981217819E+018,1,2,7,"""ROBOT""",,1566829812,166597382,'',,1566829810,814758383,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.5218516488494105,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5668298151971E+018,1,2,8,"""ROBOT""",,1566829815,182688327,'',,1566829813,564353697,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.5218516488494105,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5668298151971E+018,1,2,9,"""ROBOT""",,1566829815,182688327,'',,1566829813,564353697,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",0.0,4.5218516488494105,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5668298200821E+018,1,3,10,"""ROBOT""",,1566829820,70734823,'',,1566829820,21374474,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",6,9.326239753348187,[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
