task_id,step_count,who_reports,update_received_time,update_secs,update_nsecs,human_model,human_observables,Human Detected,Looked Around,Succesfull Grasp,Failed Grasp,Warned Robot,Stood Idle
1,1,"""OBSERVATION""",,1566829795,231833376,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,2,"""OBSERVATION""",,1566829799,204598403,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,3,"""OBSERVATION""",,1566829800,669081721,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,4,"""OBSERVATION""",,1566829804,170966643,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,5,"""OBSERVATION""",,1566829805,648910525,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,6,"""OBSERVATION""",,1566829807,44979878,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,7,"""OBSERVATION""",,1566829809,465649106,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,8,"""OBSERVATION""",,1566829812,194800616,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,9,"""OBSERVATION""",,1566829816,239145229,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,10,"""OBSERVATION""",,1566829818,668252266,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,11,"""OBSERVATION""",,1566829820,96339979,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,12,"""OBSERVATION""",,1566829822,41430017,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,13,"""OBSERVATION""",,1566829828,462338661,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,14,"""OBSERVATION""",,1566829829,867390254,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,15,"""OBSERVATION""",,1566829831,299211763,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,16,"""OBSERVATION""",,1566829833,211279568,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,17,"""OBSERVATION""",,1566829842,272442673,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,18,"""OBSERVATION""",,1566829843,660361262,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,19,"""OBSERVATION""",,1566829845,124515666,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,20,"""OBSERVATION""",,1566829847,370891310,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,21,"""OBSERVATION""",,1566829850,780243585,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,22,"""OBSERVATION""",,1566829853,199282047,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,23,"""OBSERVATION""",,1566829856,643933253,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,24,"""OBSERVATION""",,1566829860,639179425,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,25,"""OBSERVATION""",,1566829862,30166865,'',"[True, False, False, True, False, False]",1,0,0,1,0,0
1,26,"""OBSERVATION""",,1566829865,912158502,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,27,"""OBSERVATION""",,1566829867,418257950,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,28,"""OBSERVATION""",,1566829870,121739285,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,29,"""OBSERVATION""",,1566829872,865263735,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,30,"""OBSERVATION""",,1566829875,881905149,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,31,"""OBSERVATION""",,1566829880,815475040,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,32,"""OBSERVATION""",,1566829882,279026086,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,33,"""OBSERVATION""",,1566829886,258977371,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,34,"""OBSERVATION""",,1566829895,748116501,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,35,"""OBSERVATION""",,1566829897,239605210,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
1,36,"""OBSERVATION""",,1566829899,784708279,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,37,"""OBSERVATION""",,1566829901,275734341,'',"[True, False, True, False, False, False]",1,0,1,0,0,0
1,38,"""OBSERVATION""",,1566829903,616885997,'',"[True, False, False, False, False, True]",1,0,0,0,0,1
1,39,"""OBSERVATION""",,1566829905,374628052,'',"[True, False, False, True, False, True]",1,0,0,1,0,1
