rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,task_status,who_succeeded,immediate_reward,total_disc_reward
1.50721417771313E+018,1,0,MANAGER,,1507214177,712829243,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721417875629E+018,1,0,HUMAN,,1507214178,755139087,beginner,stubborn,YES,,1507214178,568788926,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.50721417888438E+018,1,1,ROBOT,,1507214178,882922568,'','','',,1507214178,882846505,idle,TaskHuman,TaskHuman,True,'','','','','',''
1.507214180419E+018,1,1,ROBOT,,1507214180,417696905,'','','',,1507214178,882846505,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50721418648882E+018,1,1,SENSORS,,1507214186,488620567,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721418788879E+018,1,1,OBSERVATION,,1507214187,886821444,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721418913887E+018,1,1,HUMAN,,1507214189,137413338,beginner,stubborn,YES,,1507214181,486661736,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721419034233E+018,1,2,ROBOT,,1507214190,341022278,'','','',,1507214189,136500584,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.88
1.50721419323843E+018,1,2,OBSERVATION,,1507214193,236923011,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721419450716E+018,1,2,HUMAN,,1507214194,505250918,beginner,stubborn,YES,,1507214191,397178674,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.50721421477513E+018,2,0,MANAGER,,1507214214,774731697,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721421589779E+018,2,0,HUMAN,,1507214215,896732525,beginner,stubborn,YES,,1507214215,651742167,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721421857932E+018,2,1,ROBOT,,1507214218,578071292,'','','',,1507214215,956051208,idle,TaskHuman,TaskHuman,True,'','','','',0,0
1.50721422448841E+018,2,1,SENSORS,,1507214224,488220818,'','','',,0,0,'','','',False,'','',SUCCESS,human,'',''
1.50721422607181E+018,2,1,OBSERVATION,,1507214226,70360505,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721422733012E+018,2,1,HUMAN,,1507214227,328854110,beginner,stubborn,YES,,1507214219,682086769,grasp,Evaluating,Evaluating,True,'','','','','',''
1.50721422821436E+018,2,2,ROBOT,,1507214228,212932041,'','','',,1507214227,327909103,idle,GlobalSuccess,GlobalSuccess,True,'','','','',6,5.88
1.50721423035537E+018,2,2,OBSERVATION,,1507214230,354045089,'','','',,0,0,'','','',False,LA (not OV),LA (not OV),SUCCESS,human,'',''
1.50721423161634E+018,2,2,HUMAN,,1507214231,615098984,beginner,stubborn,YES,,1507214229,271666822,idle,GlobalSuccess,GlobalSuccess,True,'','','','','',''
1.5072142411343E+018,3,0,MANAGER,,1507214241,134113552,beginner,stubborn,YES,,0,0,'','','',False,'','',START,'','',''
1.50721424222808E+018,3,0,HUMAN,,1507214242,226482883,beginner,stubborn,YES,,1507214242,17455669,idle,TaskHuman,GlobalSuccess,False,'','','','','',''
1.50721424487474E+018,3,1,ROBOT,,1507214244,873614165,'','','',,1507214242,342058466,idle,TaskHuman,TaskHuman,True,'','','','',0,0
