rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1564320957650425853,,1564320957,643625583,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564320959642849736,,1564320959,636226506,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320961287167879,,1564320961,280401848,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564320962746127649,,1564320962,740072778,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320965308260290,,1564320965,302194130,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564320967195687900,,1564320967,188556700,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320968579205898,,1564320968,572846553,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564320970241717722,,1564320970,235314388,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320973284013293,,1564320973,277758824,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564320975145192704,,1564320975,139211457,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320976519622617,,1564320976,513984267,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564320978637765515,,1564320978,631404780,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320981682853702,,1564320981,676364449,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320983067601983,,1564320983,61244199,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564320984702021658,,1564320984,695753182,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320987640432528,,1564320987,633994691,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564320990543871310,,1564320990,537723467,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320992280771074,,1564320992,273754330,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564320993777896325,,1564320993,772167291,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564320996840165335,,1564320996,834174376,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321004637890095,,1564321004,630825052,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321006120559849,,1564321006,114310431,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321009136516282,,1564321009,130412179,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321012135017228,,1564321012,129327331,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321015197045343,,1564321015,191608539,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321029240696886,,1564321029,234410122,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321031019753285,,1564321031,13707376,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321032386363087,,1564321032,380486818,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564321034069544328,,1564321034,64877344,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321037111143623,,1564321037,104768149,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564321038864179733,,1564321038,857409896,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321040495560983,,1564321040,485861267,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1564321041999632517,,1564321041,992966498,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321045028892051,,1564321045,22671244,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321048109369584,,1564321048,103259540,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321055670170362,,1564321055,663537353,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321057181197350,,1564321057,174321327,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321060187788446,,1564321060,181076342,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321063182730837,,1564321063,176954282,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321076920805368,,1564321076,914369409,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321078404240320,,1564321078,398285510,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1564321080056930753,,1564321080,50258468,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1564321081449239480,,1564321081,437145249,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
