rosbagTimestamp,stamp_obs_update,secs,nsecs,real_obs_received,mapped_observation_pomdp,mapped_observation_raw
1565113814317255225,,1565113814,311532907,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113816820338623,,1565113816,814047087,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113818230481321,,1565113818,217168623,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113820557986625,,1565113820,551311189,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113822378690621,,1565113822,372113384,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113823796514953,,1565113823,790444646,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113825441779814,,1565113825,434613209,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113826938009936,,1565113826,931293713,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113828659186815,,1565113828,651783381,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113830054492644,,1565113830,47874687,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113831669129322,,1565113831,661580791,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113834514194782,,1565113834,508274975,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113837095076953,,1565113837,88502812,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113838496162598,,1565113838,489050709,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113840138010713,,1565113840,133137530,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113842811353015,,1565113842,804401687,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113844707823555,,1565113844,702258115,"[0, 1, 1, 0, 0, 0, 0, 3]",13,23
1565113846140227128,,1565113846,134439386,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113847639096864,,1565113847,632395740,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113849290908265,,1565113849,284332060,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113850898976183,,1565113850,892108589,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113854036753746,,1565113854,30189457,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113861582931037,,1565113856,131356416,"[0, 1, 0, 0, 0, 1, 0, 3]",13,23
1565113863131858433,,1565113863,124541100,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113869196205375,,1565113869,189229865,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565113870691221820,,1565113870,686369773,"[1, 1, 0, 0, 1, 0, 0, 0]",6,18
1565113872185836044,,1565113872,178692044,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113873876480034,,1565113873,869897896,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565113875454472044,,1565113875,447764064,"[0, 0, 0, 0, 0, 1, 0, 0]",6,19
1565113876924935635,,1565113876,917556397,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113882949755020,,1565113882,935184652,"[0, 1, 0, 0, 0, 1, 0, 1]",12,39
1565113884392450713,,1565113884,387287916,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113886013464994,,1565113886,6920562,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113888989509487,,1565113888,984010023,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113890691269128,,1565113890,684602659,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565113893317525937,,1565113893,310586992,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113894755734924,,1565113894,749064497,"[0, 1, 0, 0, 1, 0, 0, 0]",6,19
1565113896252829020,,1565113896,247387244,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113897700537566,,1565113897,693665845,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113899585739572,,1565113899,578997778,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113902595720311,,1565113902,589049823,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113912638340345,,1565113912,631204272,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113914156929286,,1565113914,150279149,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113916878716525,,1565113916,871426073,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113919941213009,,1565113919,934571653,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113921357846199,,1565113921,352209301,"[0, 1, 1, 0, 0, 0, 0, 1]",12,39
1565113922791808869,,1565113922,785796608,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113924698634370,,1565113924,693827924,"[0, 1, 1, 0, 0, 0, 0, 0]",4,7
1565113926501878676,,1565113926,496943410,"[0, 1, 0, 0, 0, 1, 0, 0]",9,35
1565113927918984463,,1565113927,905649186,"[0, 1, 0, 1, 0, 1, 0, 1]",10,43
