robot_model_ID,task_id,warnings_received,cumulative_warnings,moving_avg_warnings,task_duration,cumulative_time,moving_avg_time,total_disc_reward,cumulative_reward,moving_avg_reward,success_rate,cumulative_success,moving_avg_success,humans_contribution,human_success_rate
average_takeOneReasses_loyal,16,0,0.0,0.0,76.182597498,76.182597498,76.182597498,52.478680935857106,52.478680935857106,52.478680935857106,100.0,100.0,100.0,100.0,100.0
